Date/Time,Electricity:Facility [J](TimeStep),Cooling:Electricity [J](TimeStep),Fans:Electricity [J](TimeStep) 
 07/10  10:45:00,14540565.814582335,2962975.909303884,408061.017699569 
 07/10  11:00:00,14549963.921860095,2970759.828088276,410599.8627983639 
 07/10  11:15:00,14076800.257709522,2845553.8777436335,394926.8326037998 
 07/10  11:30:00,14087483.514867386,2850843.4119056817,393495.37062854157 
 07/10  11:45:00,14144873.672693107,2901164.5852805465,395751.4165177837 
 07/10  12:00:00,14212685.035670163,2961805.168990645,399109.58688901283 
 07/10  12:15:00,12972962.82705339,2750529.8053718177,375237.1899188518 
 07/10  12:30:00,13068329.212314194,2831890.5079507893,376903.2128200747 
 07/10  12:45:00,13178951.874121899,2933040.6131568123,379575.26703324704 
 07/10  13:00:00,13288374.343135072,3034025.654443166,382588.5358191431 
 07/10  13:15:00,14324498.466106493,3366734.048060363,416776.0221158316 
 07/10  13:30:00,14351721.133746335,3397461.98800346,423372.5251104306 
 07/10  13:45:00,14323257.727380432,3374237.070629276,423324.80112625303 
 07/10  14:00:00,14281377.176172337,3338178.824339683,420724.86158363224 
 07/10  14:15:00,14619359.09154176,3439045.011870503,424798.6455057265 
 07/10  14:30:00,14648873.39996556,3464829.5188712594,420172.5032258465 
 07/10  14:45:00,14689468.282410339,3499194.313327379,417267.80404957716 
 07/10  15:00:00,14730139.514056388,3533741.0176433586,414432.72022877086 
 07/10  15:15:00,14010650.290248305,3287219.603378619,399631.57694394386 
 07/10  15:30:00,13856078.305202521,3143840.2698807577,395288.64450232877 
 07/10  15:45:00,13724988.92842749,3023180.411198304,392669.89100212854 
 07/10  16:00:00,13600583.200268712,2909215.525118138,390564.27880944806 
 07/10  16:15:00,12406422.583622044,2636401.697082107,373722.3631966807 
 07/10  16:30:00,12335033.151869632,2567014.032351922,372605.82845970616 
 07/10  16:45:00,12258252.702966206,2495914.7769840844,370966.279279077 
 07/10  17:00:00,12178004.717285678,2421442.4775065463,369099.1239675567 
 07/10  17:15:00,12129075.722816855,2376238.481187486,367224.83441404597 
 07/10  17:30:00,12076960.904985512,2328537.534230534,365241.8607212265 
 07/10  17:45:00,12025092.161515197,2280953.226564649,363381.1898366599 
 07/10  18:00:00,11968845.214825066,2229145.4609814845,361358.63376839156 
 07/10  18:15:00,7925112.833314916,1806744.4974881834,338740.06447950774 
 07/10  18:30:00,7891517.873025714,1771878.6363460235,338740.06447950774 
 07/10  18:45:00,7901858.416421528,1780973.3759606255,338740.06447950774 
 07/10  19:00:00,7912873.9800520735,1790689.7605101652,338740.06447950774 
 07/10  19:15:00,5239264.676392951,1812587.9958340183,338740.06447950774 
 07/10  19:30:00,5262762.209282709,1832189.352993561,338740.06447950774 
 07/10  19:45:00,5276304.093601088,1849280.9896356864,338740.06447950774 
 07/10  20:00:00,5294745.315935975,1869725.513555132,338740.06447950774 
 07/10  20:15:00,1440000.0,0.0,0.0 
 07/10  20:30:00,1440000.0,0.0,0.0 
 07/10  20:45:00,1440000.0,0.0,0.0 
 07/10  21:00:00,1440000.0,0.0,0.0 
 07/10  21:15:00,427500.0,0.0,0.0 
 07/10  21:30:00,427500.0,0.0,0.0 
 07/10  21:45:00,427500.0,0.0,0.0 
 07/10  22:00:00,427500.0,0.0,0.0 
 07/10  22:15:00,427500.0,0.0,0.0 
 07/10  22:30:00,427500.0,0.0,0.0 
 07/10  22:45:00,427500.0,0.0,0.0 
 07/10  23:00:00,427500.0,0.0,0.0 
 07/10  23:15:00,427500.0,0.0,0.0 
 07/10  23:30:00,427500.0,0.0,0.0 
 07/10  23:45:00,427500.0,0.0,0.0 
 07/10  24:00:00,427500.0,0.0,0.0 
 07/11  00:15:00,427500.0,0.0,0.0 
 07/11  00:30:00,427500.0,0.0,0.0 
 07/11  00:45:00,427500.0,0.0,0.0 
 07/11  01:00:00,427500.0,0.0,0.0 
 07/11  01:15:00,427500.0,0.0,0.0 
 07/11  01:30:00,427500.0,0.0,0.0 
 07/11  01:45:00,427500.0,0.0,0.0 
 07/11  02:00:00,427500.0,0.0,0.0 
 07/11  02:15:00,427500.0,0.0,0.0 
 07/11  02:30:00,427500.0,0.0,0.0 
 07/11  02:45:00,427500.0,0.0,0.0 
 07/11  03:00:00,427500.0,0.0,0.0 
 07/11  03:15:00,427500.0,0.0,0.0 
 07/11  03:30:00,427500.0,0.0,0.0 
 07/11  03:45:00,427500.0,0.0,0.0 
 07/11  04:00:00,427500.0,0.0,0.0 
 07/11  04:15:00,427500.0,0.0,0.0 
 07/11  04:30:00,427500.0,0.0,0.0 
 07/11  04:45:00,427500.0,0.0,0.0 
 07/11  05:00:00,427500.0,0.0,0.0 
 07/11  05:15:00,427500.0,0.0,0.0 
 07/11  05:30:00,427500.0,0.0,0.0 
 07/11  05:45:00,427500.0,0.0,0.0 
 07/11  06:00:00,427500.0,0.0,0.0 
 07/11  06:15:00,2987158.6948738075,1864533.4509725594,338740.06447950774 
 07/11  06:30:00,2996366.2567564966,1893719.0303436632,338740.06447950774 
 07/11  06:45:00,3001607.979765109,1896926.3677422726,338740.06447950774 
 07/11  07:00:00,3002388.4578734753,1899908.3034721098,338740.06447950774 
 07/11  07:15:00,3035027.9839117895,1930910.6193126596,338740.06447950774 
 07/11  07:30:00,3070601.368292734,1964105.1559308376,338740.06447950774 
 07/11  07:45:00,3107123.031762044,1997651.9474778236,338740.06447950774 
 07/11  08:00:00,3144343.3804030567,2031554.9397083996,338740.06447950774 
 07/11  08:15:00,10588434.423983967,2034702.3743670636,338740.06447950774 
 07/11  08:30:00,10605539.573026339,2044765.7522741258,338740.06447950774 
 07/11  08:45:00,10615523.875180863,2049088.7286389132,338740.06447950774 
 07/11  09:00:00,10623962.281925244,2051941.0975785775,338740.06447950774 
 07/11  09:15:00,13384098.949029654,2197463.509597548,347485.7334030692 
 07/11  09:30:00,13588247.170446971,2389707.942808669,358239.54226453917 
 07/11  09:45:00,13778658.588824075,2561882.3170492905,366122.97106129705 
 07/11  10:00:00,13889800.085103812,2664743.2940027844,371291.31936799834 
 07/11  10:15:00,14385545.810117273,2807371.1403941438,377934.5660355699 
 07/11  10:30:00,14513043.407266809,2922304.212053367,383264.9349530665 
 07/11  10:45:00,14668811.512322266,3063793.2036524317,391419.38599452964 
 07/11  11:00:00,14812482.158663336,3194775.8762194123,399383.6173198121 
 07/11  11:15:00,14436588.735877357,3159809.4278688882,394841.39352244866 
 07/11  11:30:00,14549452.303973753,3261953.2134350585,403420.9416423715 
 07/11  11:45:00,14625555.017483696,3332286.5481674364,409466.5116161005 
 07/11  12:00:00,14678596.48716899,3381133.082936105,414252.9401453618 
 07/11  12:15:00,13337173.044520646,3079750.1781943925,384471.3103331373 
 07/11  12:30:00,13349249.412184983,3085757.198550286,383927.31468039815 
 07/11  12:45:00,13383032.038562886,3116086.9604829806,384405.3124682844 
 07/11  13:00:00,13419477.159831397,3149059.5661989036,385226.88397789985 
 07/11  13:15:00,14487484.837341458,3509062.994940272,418607.473787813 
 07/11  13:30:00,14545114.269886557,3566537.90428602,423103.9699136325 
 07/11  13:45:00,14591222.897360777,3610089.3971430045,425505.91084969154 
 07/11  14:00:00,14635918.311946962,3652177.2210252085,426382.17425223795 
 07/11  14:15:00,15007599.508642767,3784421.1694906726,436941.27875638125 
 07/11  14:30:00,15083534.411206491,3853699.6912940443,439809.6963646427 
 07/11  14:45:00,15161822.992446871,3924115.0750214485,443518.611521473 
 07/11  15:00:00,15246048.615072118,4000173.20385591,447889.1357153313 
 07/11  15:15:00,14761283.942212999,3970250.13087279,438387.69073331816 
 07/11  15:30:00,14849982.965706887,4049741.5640894757,442846.4428721632 
 07/11  15:45:00,14922394.230421575,4115723.5127379145,445574.5083052239 
 07/11  16:00:00,14993238.499227427,4180449.517603525,448622.48781903926 
 07/11  16:15:00,13805172.10735576,3920423.406023891,422408.7220374909 
 07/11  16:30:00,13768661.14487195,3885372.2365078833,421550.1913140561 
 07/11  16:45:00,13723893.554243786,3844718.2065385506,418784.5513655228 
 07/11  17:00:00,13667771.252340531,3793528.1424430734,414935.0039407264 
 07/11  17:15:00,13624446.202735387,3752968.110299423,410312.71034435334 
 07/11  17:30:00,13552116.665402148,3685087.770444019,403701.39620456996 
 07/11  17:45:00,13468263.680244094,3605791.184544446,396752.08445482753 
 07/11  18:00:00,13383197.312988685,3524784.4281198885,390171.7240661212 
 07/11  18:15:00,8889163.598051054,2673265.836253687,342323.30447115586 
 07/11  18:30:00,8728977.798333652,2518923.47964909,338740.06447950774 
 07/11  18:45:00,8700744.08520038,2492961.429000893,338740.06447950774 
 07/11  19:00:00,8677443.232855044,2471944.519933115,338740.06447950774 
 07/11  19:15:00,5934015.932758464,2432971.4540959597,338740.06447950774 
 07/11  19:30:00,5888065.605586848,2391358.0710872225,338740.06447950774 
 07/11  19:45:00,5845349.16710881,2352791.1632189867,338740.06447950774 
 07/11  20:00:00,5803797.117811941,2315429.07572781,338740.06447950774 
 07/11  20:15:00,1440000.0,0.0,0.0 
 07/11  20:30:00,1440000.0,0.0,0.0 
 07/11  20:45:00,1440000.0,0.0,0.0 
 07/11  21:00:00,1440000.0,0.0,0.0 
 07/11  21:15:00,427500.0,0.0,0.0 
 07/11  21:30:00,427500.0,0.0,0.0 
 07/11  21:45:00,427500.0,0.0,0.0 
 07/11  22:00:00,427500.0,0.0,0.0 
 07/11  22:15:00,427500.0,0.0,0.0 
 07/11  22:30:00,427500.0,0.0,0.0 
 07/11  22:45:00,427500.0,0.0,0.0 
 07/11  23:00:00,427500.0,0.0,0.0 
 07/11  23:15:00,427500.0,0.0,0.0 
 07/11  23:30:00,427500.0,0.0,0.0 
 07/11  23:45:00,427500.0,0.0,0.0 
 07/11  24:00:00,427500.0,0.0,0.0 
 07/12  00:15:00,427500.0,0.0,0.0 
 07/12  00:30:00,427500.0,0.0,0.0 
 07/12  00:45:00,427500.0,0.0,0.0 
 07/12  01:00:00,427500.0,0.0,0.0 
 07/12  01:15:00,427500.0,0.0,0.0 
 07/12  01:30:00,427500.0,0.0,0.0 
 07/12  01:45:00,427500.0,0.0,0.0 
 07/12  02:00:00,427500.0,0.0,0.0 
 07/12  02:15:00,427500.0,0.0,0.0 
 07/12  02:30:00,427500.0,0.0,0.0 
 07/12  02:45:00,427500.0,0.0,0.0 
 07/12  03:00:00,427500.0,0.0,0.0 
 07/12  03:15:00,427500.0,0.0,0.0 
 07/12  03:30:00,427500.0,0.0,0.0 
 07/12  03:45:00,427500.0,0.0,0.0 
 07/12  04:00:00,427500.0,0.0,0.0 
 07/12  04:15:00,427500.0,0.0,0.0 
 07/12  04:30:00,427500.0,0.0,0.0 
 07/12  04:45:00,427500.0,0.0,0.0 
 07/12  05:00:00,427500.0,0.0,0.0 
 07/12  05:15:00,427500.0,0.0,0.0 
 07/12  05:30:00,427500.0,0.0,0.0 
 07/12  05:45:00,427500.0,0.0,0.0 
 07/12  06:00:00,427500.0,0.0,0.0 
 07/12  06:15:00,2950878.216207136,1833381.0959764877,338740.06447950774 
 07/12  06:30:00,3002457.42046976,1896391.1229268895,338740.06447950774 
 07/12  06:45:00,3062132.1978896135,1947272.7713616586,338740.06447950774 
 07/12  07:00:00,3116797.492080915,1998514.3364296784,338740.06447950774 
 07/12  07:15:00,3183098.838151874,2059938.452776054,338740.06447950774 
 07/12  07:30:00,3252810.7935257736,2123654.7192941206,338740.06447950774 
 07/12  07:45:00,3325038.392470071,2188717.5103300936,338740.06447950774 
 07/12  08:00:00,3399153.620100935,2255046.585018119,338740.06447950774 
 07/12  08:15:00,10810323.18357549,2229030.7893448547,338740.06447950774 
 07/12  08:30:00,10794431.996713301,2209440.120452789,338740.06447950774 
 07/12  08:45:00,10777317.242780797,2186430.921392373,338740.06447950774 
 07/12  09:00:00,10756941.542114371,2161274.4386973153,338740.06447950774 
 07/12  09:15:00,13644894.747504184,2431206.6210053917,351837.47515890794 
 07/12  09:30:00,14074634.253636831,2831930.0577053186,371255.50702620845 
 07/12  09:45:00,14424447.047228435,3148854.8383281487,383362.1778805947 
 07/12  10:00:00,14686887.521221075,3389858.440060876,393330.3049844497 
 07/12  10:15:00,15096515.113653382,3457876.8586652195,402252.7753717118 
 07/12  10:30:00,15141515.007782388,3500746.0458173254,410832.7743577804 
 07/12  10:45:00,15155336.459368605,3515793.582497574,417926.5029660258 
 07/12  11:00:00,15157482.71558384,3520074.468280083,424947.7520693627 
 07/12  11:15:00,14697704.729385091,3408828.3162919567,411645.1250049868 
 07/12  11:30:00,14735272.022962982,3440051.520152794,414389.60214372096 
 07/12  11:45:00,14796979.756974733,3494998.24727421,419235.0693386077 
 07/12  12:00:00,14874604.60673319,3564584.741121003,426127.0189766519 
 07/12  12:15:00,13527917.099161487,3261024.996751467,394978.0427228586 
 07/12  12:30:00,13568634.45617232,3294906.806630044,398246.3523989964 
 07/12  12:45:00,13588434.501643253,3313761.242456717,399469.2963578827 
 07/12  13:00:00,13605880.542646285,3330736.00192938,401064.43504308397 
 07/12  13:15:00,14739306.271461193,3746433.922955221,441766.6350268703 
 07/12  13:30:00,14850093.232127747,3851253.2771688253,448149.0163329651 
 07/12  13:45:00,14966457.250351101,3958261.896582479,454550.2252245691 
 07/12  14:00:00,15104332.935282761,4084509.139513905,461251.5802219004 
 07/12  14:15:00,15565195.502729569,4295884.182934023,480491.9047506498 
 07/12  14:30:00,15726033.827290848,4441371.16848268,490661.9694177021 
 07/12  14:45:00,15776041.351844687,4488756.246980249,488331.88797356683 
 07/12  15:00:00,15769945.741229044,4486061.293869705,480427.1421800194 
 07/12  15:15:00,15026813.68510918,4223271.408618465,450583.49531513796 
 07/12  15:30:00,14825775.154083364,4038892.61172709,434088.71322986425 
 07/12  15:45:00,14779963.57714231,3994938.155044703,432134.972499424 
 07/12  16:00:00,14772028.914277457,3986529.677521289,433003.8113851853 
 07/12  16:15:00,13613647.628064008,3750329.1800594036,411129.4465670051 
 07/12  16:30:00,13649748.633240223,3780998.547556186,415562.09143904236 
 07/12  16:45:00,13600534.235004656,3735967.2696752287,412529.5915371695 
 07/12  17:00:00,13532899.490668705,3673491.4659259417,408563.4970409076 
 07/12  17:15:00,13452322.363136377,3598248.5698671406,403659.78643561364 
 07/12  17:30:00,13360287.057311263,3512071.2209590524,398169.5797049839 
 07/12  17:45:00,13270327.933178911,3427481.5532930926,393058.02447044576 
 07/12  18:00:00,13167912.533252565,3330990.7975087874,387292.35147860483 
 07/12  18:15:00,8728563.301106192,2533804.7987059904,342522.8958917708 
 07/12  18:30:00,8596039.30728757,2404047.1235985034,339267.0993788635 
 07/12  18:45:00,8574460.189432494,2382705.0164796216,338740.06447950774 
 07/12  19:00:00,8566769.39959617,2375014.2591140787,338740.06447950774 
 07/12  19:15:00,5879828.932448288,2385472.8559989524,338740.06447950774 
 07/12  19:30:00,5889716.268666888,2392797.0023501785,338740.06447950774 
 07/12  19:45:00,5901710.8269511685,2402191.7031783406,338740.06447950774 
 07/12  20:00:00,5913361.7911322825,2411542.854629241,338740.06447950774 
 07/12  20:15:00,1440000.0,0.0,0.0 
 07/12  20:30:00,1440000.0,0.0,0.0 
 07/12  20:45:00,1440000.0,0.0,0.0 
 07/12  21:00:00,1440000.0,0.0,0.0 
 07/12  21:15:00,427500.0,0.0,0.0 
 07/12  21:30:00,427500.0,0.0,0.0 
 07/12  21:45:00,427500.0,0.0,0.0 
 07/12  22:00:00,427500.0,0.0,0.0 
 07/12  22:15:00,427500.0,0.0,0.0 
 07/12  22:30:00,427500.0,0.0,0.0 
 07/12  22:45:00,427500.0,0.0,0.0 
 07/12  23:00:00,427500.0,0.0,0.0 
 07/12  23:15:00,427500.0,0.0,0.0 
 07/12  23:30:00,427500.0,0.0,0.0 
 07/12  23:45:00,427500.0,0.0,0.0 
 07/12  24:00:00,427500.0,0.0,0.0 
 07/13  00:15:00,1237500.0,0.0,0.0 
 07/13  00:30:00,1237500.0,0.0,0.0 
 07/13  00:45:00,1237500.0,0.0,0.0 
 07/13  01:00:00,1237500.0,0.0,0.0 
 07/13  01:15:00,1237500.0,0.0,0.0 
 07/13  01:30:00,1237500.0,0.0,0.0 
 07/13  01:45:00,1237500.0,0.0,0.0 
 07/13  02:00:00,1237500.0,0.0,0.0 
 07/13  02:15:00,1237500.0,0.0,0.0 
 07/13  02:30:00,1237500.0,0.0,0.0 
 07/13  02:45:00,1237500.0,0.0,0.0 
 07/13  03:00:00,1237500.0,0.0,0.0 
 07/13  03:15:00,1237500.0,0.0,0.0 
 07/13  03:30:00,1237500.0,0.0,0.0 
 07/13  03:45:00,1237500.0,0.0,0.0 
 07/13  04:00:00,1237500.0,0.0,0.0 
 07/13  04:15:00,1237500.0,0.0,0.0 
 07/13  04:30:00,1237500.0,0.0,0.0 
 07/13  04:45:00,1237500.0,0.0,0.0 
 07/13  05:00:00,1237500.0,0.0,0.0 
 07/13  05:15:00,1237500.0,0.0,0.0 
 07/13  05:30:00,1237500.0,0.0,0.0 
 07/13  05:45:00,1237500.0,0.0,0.0 
 07/13  06:00:00,1237500.0,0.0,0.0 
 07/13  06:15:00,1237500.0,0.0,0.0 
 07/13  06:30:00,1237500.0,0.0,0.0 
 07/13  06:45:00,1237500.0,0.0,0.0 
 07/13  07:00:00,1237500.0,0.0,0.0 
 07/13  07:15:00,1237500.0,0.0,0.0 
 07/13  07:30:00,1237500.0,0.0,0.0 
 07/13  07:45:00,1237500.0,0.0,0.0 
 07/13  08:00:00,1237500.0,0.0,0.0 
 07/13  08:15:00,1237500.0,0.0,0.0 
 07/13  08:30:00,1237500.0,0.0,0.0 
 07/13  08:45:00,1237500.0,0.0,0.0 
 07/13  09:00:00,1237500.0,0.0,0.0 
 07/13  09:15:00,1237500.0,0.0,0.0 
 07/13  09:30:00,1237500.0,0.0,0.0 
 07/13  09:45:00,1237500.0,0.0,0.0 
 07/13  10:00:00,1237500.0,0.0,0.0 
 07/13  10:15:00,1237500.0,0.0,0.0 
 07/13  10:30:00,1237500.0,0.0,0.0 
 07/13  10:45:00,1237500.0,0.0,0.0 
 07/13  11:00:00,1237500.0,0.0,0.0 
 07/13  11:15:00,1237500.0,0.0,0.0 
 07/13  11:30:00,1237500.0,0.0,0.0 
 07/13  11:45:00,1237500.0,0.0,0.0 
 07/13  12:00:00,1237500.0,0.0,0.0 
 07/13  12:15:00,1237500.0,0.0,0.0 
 07/13  12:30:00,1237500.0,0.0,0.0 
 07/13  12:45:00,1237500.0,0.0,0.0 
 07/13  13:00:00,1237500.0,0.0,0.0 
 07/13  13:15:00,1237500.0,0.0,0.0 
 07/13  13:30:00,1237500.0,0.0,0.0 
 07/13  13:45:00,1237500.0,0.0,0.0 
 07/13  14:00:00,1237500.0,0.0,0.0 
 07/13  14:15:00,1237500.0,0.0,0.0 
 07/13  14:30:00,1237500.0,0.0,0.0 
 07/13  14:45:00,1237500.0,0.0,0.0 
 07/13  15:00:00,1237500.0,0.0,0.0 
 07/13  15:15:00,1237500.0,0.0,0.0 
 07/13  15:30:00,1237500.0,0.0,0.0 
 07/13  15:45:00,1237500.0,0.0,0.0 
 07/13  16:00:00,1237500.0,0.0,0.0 
 07/13  16:15:00,1237500.0,0.0,0.0 
 07/13  16:30:00,1237500.0,0.0,0.0 
 07/13  16:45:00,1237500.0,0.0,0.0 
 07/13  17:00:00,1237500.0,0.0,0.0 
 07/13  17:15:00,1237500.0,0.0,0.0 
 07/13  17:30:00,1237500.0,0.0,0.0 
 07/13  17:45:00,1237500.0,0.0,0.0 
 07/13  18:00:00,1237500.0,0.0,0.0 
 07/13  18:15:00,1237500.0,0.0,0.0 
 07/13  18:30:00,1237500.0,0.0,0.0 
 07/13  18:45:00,1237500.0,0.0,0.0 
 07/13  19:00:00,1237500.0,0.0,0.0 
 07/13  19:15:00,1237500.0,0.0,0.0 
 07/13  19:30:00,1237500.0,0.0,0.0 
 07/13  19:45:00,1237500.0,0.0,0.0 
 07/13  20:00:00,1237500.0,0.0,0.0 
 07/13  20:15:00,1237500.0,0.0,0.0 
 07/13  20:30:00,1237500.0,0.0,0.0 
 07/13  20:45:00,1237500.0,0.0,0.0 
 07/13  21:00:00,1237500.0,0.0,0.0 
 07/13  21:15:00,1237500.0,0.0,0.0 
 07/13  21:30:00,1237500.0,0.0,0.0 
 07/13  21:45:00,1237500.0,0.0,0.0 
 07/13  22:00:00,1237500.0,0.0,0.0 
 07/13  22:15:00,1237500.0,0.0,0.0 
 07/13  22:30:00,1237500.0,0.0,0.0 
 07/13  22:45:00,1237500.0,0.0,0.0 
 07/13  23:00:00,1237500.0,0.0,0.0 
 07/13  23:15:00,1237500.0,0.0,0.0 
 07/13  23:30:00,1237500.0,0.0,0.0 
 07/13  23:45:00,1237500.0,0.0,0.0 
 07/13  24:00:00,1237500.0,0.0,0.0 
 07/14  00:15:00,1237500.0,0.0,0.0 
 07/14  00:30:00,1237500.0,0.0,0.0 
 07/14  00:45:00,1237500.0,0.0,0.0 
 07/14  01:00:00,1237500.0,0.0,0.0 
 07/14  01:15:00,1237500.0,0.0,0.0 
 07/14  01:30:00,1237500.0,0.0,0.0 
 07/14  01:45:00,1237500.0,0.0,0.0 
 07/14  02:00:00,1237500.0,0.0,0.0 
 07/14  02:15:00,1237500.0,0.0,0.0 
 07/14  02:30:00,1237500.0,0.0,0.0 
 07/14  02:45:00,1237500.0,0.0,0.0 
 07/14  03:00:00,1237500.0,0.0,0.0 
 07/14  03:15:00,1237500.0,0.0,0.0 
 07/14  03:30:00,1237500.0,0.0,0.0 
 07/14  03:45:00,1237500.0,0.0,0.0 
 07/14  04:00:00,1237500.0,0.0,0.0 
 07/14  04:15:00,1237500.0,0.0,0.0 
 07/14  04:30:00,1237500.0,0.0,0.0 
 07/14  04:45:00,1237500.0,0.0,0.0 
 07/14  05:00:00,1237500.0,0.0,0.0 
 07/14  05:15:00,1237500.0,0.0,0.0 
 07/14  05:30:00,1237500.0,0.0,0.0 
 07/14  05:45:00,1237500.0,0.0,0.0 
 07/14  06:00:00,1237500.0,0.0,0.0 
 07/14  06:15:00,1237500.0,0.0,0.0 
 07/14  06:30:00,1237500.0,0.0,0.0 
 07/14  06:45:00,1237500.0,0.0,0.0 
 07/14  07:00:00,1237500.0,0.0,0.0 
 07/14  07:15:00,1237500.0,0.0,0.0 
 07/14  07:30:00,1237500.0,0.0,0.0 
 07/14  07:45:00,1237500.0,0.0,0.0 
 07/14  08:00:00,1237500.0,0.0,0.0 
 07/14  08:15:00,1237500.0,0.0,0.0 
 07/14  08:30:00,1237500.0,0.0,0.0 
 07/14  08:45:00,1237500.0,0.0,0.0 
 07/14  09:00:00,1237500.0,0.0,0.0 
 07/14  09:15:00,1237500.0,0.0,0.0 
 07/14  09:30:00,1237500.0,0.0,0.0 
 07/14  09:45:00,1237500.0,0.0,0.0 
 07/14  10:00:00,1237500.0,0.0,0.0 
 07/14  10:15:00,1237500.0,0.0,0.0 
 07/14  10:30:00,1237500.0,0.0,0.0 
 07/14  10:45:00,1237500.0,0.0,0.0 
 07/14  11:00:00,1237500.0,0.0,0.0 
 07/14  11:15:00,1237500.0,0.0,0.0 
 07/14  11:30:00,1237500.0,0.0,0.0 
 07/14  11:45:00,1237500.0,0.0,0.0 
 07/14  12:00:00,1237500.0,0.0,0.0 
 07/14  12:15:00,1237500.0,0.0,0.0 
 07/14  12:30:00,1237500.0,0.0,0.0 
 07/14  12:45:00,1237500.0,0.0,0.0 
 07/14  13:00:00,1237500.0,0.0,0.0 
 07/14  13:15:00,1237500.0,0.0,0.0 
 07/14  13:30:00,1237500.0,0.0,0.0 
 07/14  13:45:00,1237500.0,0.0,0.0 
 07/14  14:00:00,1237500.0,0.0,0.0 
 07/14  14:15:00,1237500.0,0.0,0.0 
 07/14  14:30:00,1237500.0,0.0,0.0 
 07/14  14:45:00,1237500.0,0.0,0.0 
 07/14  15:00:00,1237500.0,0.0,0.0 
 07/14  15:15:00,1237500.0,0.0,0.0 
 07/14  15:30:00,1237500.0,0.0,0.0 
 07/14  15:45:00,1237500.0,0.0,0.0 
 07/14  16:00:00,1237500.0,0.0,0.0 
 07/14  16:15:00,1237500.0,0.0,0.0 
 07/14  16:30:00,1237500.0,0.0,0.0 
 07/14  16:45:00,1237500.0,0.0,0.0 
 07/14  17:00:00,1237500.0,0.0,0.0 
 07/14  17:15:00,1237500.0,0.0,0.0 
 07/14  17:30:00,1237500.0,0.0,0.0 
 07/14  17:45:00,1237500.0,0.0,0.0 
 07/14  18:00:00,1237500.0,0.0,0.0 
 07/14  18:15:00,1237500.0,0.0,0.0 
 07/14  18:30:00,1237500.0,0.0,0.0 
 07/14  18:45:00,1237500.0,0.0,0.0 
 07/14  19:00:00,1237500.0,0.0,0.0 
 07/14  19:15:00,1237500.0,0.0,0.0 
 07/14  19:30:00,1237500.0,0.0,0.0 
 07/14  19:45:00,1237500.0,0.0,0.0 
 07/14  20:00:00,1237500.0,0.0,0.0 
 07/14  20:15:00,1237500.0,0.0,0.0 
 07/14  20:30:00,1237500.0,0.0,0.0 
 07/14  20:45:00,1237500.0,0.0,0.0 
 07/14  21:00:00,1237500.0,0.0,0.0 
 07/14  21:15:00,1237500.0,0.0,0.0 
 07/14  21:30:00,1237500.0,0.0,0.0 
 07/14  21:45:00,1237500.0,0.0,0.0 
 07/14  22:00:00,1237500.0,0.0,0.0 
 07/14  22:15:00,1237500.0,0.0,0.0 
 07/14  22:30:00,1237500.0,0.0,0.0 
 07/14  22:45:00,1237500.0,0.0,0.0 
 07/14  23:00:00,1237500.0,0.0,0.0 
 07/14  23:15:00,1237500.0,0.0,0.0 
 07/14  23:30:00,1237500.0,0.0,0.0 
 07/14  23:45:00,1237500.0,0.0,0.0 
 07/14  24:00:00,1237500.0,0.0,0.0 
 07/15  00:15:00,427500.0,0.0,0.0 
 07/15  00:30:00,427500.0,0.0,0.0 
 07/15  00:45:00,427500.0,0.0,0.0 
 07/15  01:00:00,427500.0,0.0,0.0 
 07/15  01:15:00,427500.0,0.0,0.0 
 07/15  01:30:00,427500.0,0.0,0.0 
 07/15  01:45:00,427500.0,0.0,0.0 
 07/15  02:00:00,427500.0,0.0,0.0 
 07/15  02:15:00,427500.0,0.0,0.0 
 07/15  02:30:00,427500.0,0.0,0.0 
 07/15  02:45:00,427500.0,0.0,0.0 
 07/15  03:00:00,427500.0,0.0,0.0 
 07/15  03:15:00,427500.0,0.0,0.0 
 07/15  03:30:00,427500.0,0.0,0.0 
 07/15  03:45:00,427500.0,0.0,0.0 
 07/15  04:00:00,427500.0,0.0,0.0 
 07/15  04:15:00,427500.0,0.0,0.0 
 07/15  04:30:00,427500.0,0.0,0.0 
 07/15  04:45:00,427500.0,0.0,0.0 
 07/15  05:00:00,427500.0,0.0,0.0 
 07/15  05:15:00,427500.0,0.0,0.0 
 07/15  05:30:00,427500.0,0.0,0.0 
 07/15  05:45:00,427500.0,0.0,0.0 
 07/15  06:00:00,427500.0,0.0,0.0 
 07/15  06:15:00,2715341.4698750917,1628985.2173672968,338740.06447950774 
 07/15  06:30:00,2748626.9311750424,1675388.3246722438,338740.06447950774 
 07/15  06:45:00,2801718.3510813164,1722531.2524462738,338740.06447950774 
 07/15  07:00:00,2853355.000809887,1770541.3739036198,338740.06447950774 
 07/15  07:15:00,2950460.84916501,1859089.7413235372,338740.06447950774 
 07/15  07:30:00,3054057.1132845087,1952967.113394811,338740.06447950774 
 07/15  07:45:00,3160721.882644123,2049293.0798540104,338740.06447950774 
 07/15  08:00:00,3270806.8391574374,2148406.2370922603,338740.06447950774 
 07/15  08:15:00,10866191.317387598,2283165.1694800407,341825.79657407803 
 07/15  08:30:00,11082381.88443173,2482104.1671791417,349477.1112249591 
 07/15  08:45:00,11288727.47057382,2664673.3726210976,354254.84723928047 
