datetime_raw,outdoor_c,occupied,facility_j,kwh,cumulative_kwh,demand_kw,SPACE1-1,SPACE2-1,SPACE3-1,SPACE4-1,SPACE5-1,mean_zone_c,heating_sp,cooling_sp,step
 07/10  00:45:00,14.275,False,427500.0,0.11875,1316.3039903267988,0.475,20.488603514478413,20.54493303641349,20.463541217436603,20.6092126136499,21.218094836924475,20.664877043780578,16.7,29.4,867
 07/10  01:00:00,14.4,False,427500.0,0.11875,1316.422740326799,0.475,20.447792388386134,20.501253094642184,20.42292922420511,20.55725278781523,21.168323217285327,20.619510142466794,16.7,29.4,868
 07/10  01:15:00,14.55,False,427500.0,0.11875,1316.541490326799,0.475,20.41212515647936,20.46222672497971,20.386978560367684,20.51096449811105,21.121559907784643,20.57877096954449,16.7,29.4,869
 07/10  01:30:00,14.7,False,427500.0,0.11875,1316.660240326799,0.475,20.38121807985199,20.427405350459797,20.355398741767527,20.469840993580675,21.077690796547003,20.5423107924414,16.7,29.4,870
 07/10  01:45:00,14.85,False,427500.0,0.11875,1316.7789903267992,0.475,20.35422953222496,20.396294366962877,20.327591294896067,20.43326436094258,21.03660072803485,20.509596056612263,16.7,29.4,871
 07/10  02:00:00,15.0,False,427500.0,0.11875,1316.8977403267993,0.475,20.33069985937833,20.36866721684165,20.30320412922876,20.400884048593355,20.998289135949506,20.48034887799832,16.7,29.4,872
 07/10  02:15:00,14.85,False,427500.0,0.11875,1317.0164903267994,0.475,20.304282503930423,20.34014550830858,20.276683700602405,20.36822067918696,20.964665546676784,20.45079958774103,16.7,29.4,873
 07/10  02:30:00,14.7,False,427500.0,0.11875,1317.1352403267995,0.475,20.275081932171712,20.31086524468368,20.24824115089977,20.33533137562017,20.931862960248488,20.420276532724763,16.7,29.4,874
 07/10  02:45:00,14.55,False,427500.0,0.11875,1317.2539903267996,0.475,20.245847389715887,20.282201528507976,20.219847535255823,20.30352359582482,20.90076006253124,20.39043602236715,16.7,29.4,875
 07/10  03:00:00,14.4,False,427500.0,0.11875,1317.3727403267997,0.475,20.217567881570982,20.2548743363274,20.19260182857127,20.2734572169345,20.870842857570395,20.361868824194907,16.7,29.4,876
 07/10  03:15:00,14.55,False,427500.0,0.11875,1317.4914903267997,0.475,20.196644136466738,20.232810085183505,20.17173235913052,20.24900868169599,20.842069409454496,20.338452934386247,16.7,29.4,877
 07/10  03:30:00,14.7,False,427500.0,0.11875,1317.6102403267998,0.475,20.18204637902285,20.21517457599136,20.15637553005155,20.229296095443924,20.814440862433887,20.31946668858871,16.7,29.4,878
 07/10  03:45:00,14.85,False,427500.0,0.11875,1317.7289903268,0.475,20.17047534791609,20.20018635718963,20.143994296926166,20.212497349391825,20.788030260410743,20.30303672236689,16.7,29.4,879
 07/10  04:00:00,15.0,False,427500.0,0.11875,1317.8477403268,0.475,20.161031982855324,20.187185399220024,20.133660204385983,20.197918217674506,20.762935849591884,20.288546330745543,16.7,29.4,880
 07/10  04:15:00,15.15,False,427500.0,0.11875,1317.9664903268,0.475,20.15453152889532,20.17860058997193,20.12799663207713,20.18795601196812,20.73923180344018,20.277663313270537,16.7,29.4,881
 07/10  04:30:00,15.3,False,427500.0,0.11875,1318.0852403268002,0.475,20.155858170770244,20.18221495365232,20.13531189762628,20.190369160835225,20.71708802072979,20.276168440722774,16.7,29.4,882
 07/10  04:45:00,15.45,False,427500.0,0.11875,1318.2039903268003,0.475,20.16513499960841,20.20623325101032,20.16981872329416,20.205031285431456,20.697172858216305,20.28867822351213,16.7,29.4,883
 07/10  05:00:00,15.6,False,427500.0,0.11875,1318.3227403268004,0.475,20.18048214759695,20.241549361485905,20.215646226531128,20.22911186901045,20.68012929255654,20.309383779436196,16.7,29.4,884
 07/10  05:15:00,16.0,False,427500.0,0.11875,1318.4414903268005,0.475,20.206615820641364,20.284565405204532,20.265917865292597,20.265035835068684,20.666249629980527,20.33767691123754,16.7,29.4,885
 07/10  05:30:00,16.4,False,427500.0,0.11875,1318.5602403268006,0.475,20.24220465197356,20.33515743133152,20.32191063383081,20.31087913802912,20.65573908192065,20.373178187417132,16.7,29.4,886
 07/10  05:45:00,16.799999999999997,False,427500.0,0.11875,1318.6789903268007,0.475,20.28618795726508,20.402479354621445,20.39558306024381,20.367505528483388,20.64943413238789,20.42023800660032,16.7,29.4,887
 07/10  06:00:00,17.2,False,427500.0,0.11875,1318.7977403268007,0.475,20.33748497043364,20.48708505148856,20.486490839413936,20.4342873663957,20.64652243852116,20.478374133250597,16.7,29.4,888
 07/10  06:15:00,17.75,False,2063527.925448005,0.5732022015133347,1319.3709425283141,2.2928088060533387,21.979789584344825,22.04172420886443,22.02584207532705,22.02489320935588,21.6218070901196,21.938811233602358,22.2,23.9,889
 07/10  06:30:00,18.3,False,2172169.717996539,0.6033804772212609,1319.9743230055353,2.4135219088850435,22.19629400883727,22.19472956428789,22.197239577178664,22.19241971911199,22.194694545311,22.195075482945363,22.2,23.9,890
 07/10  06:45:00,18.85,False,2258534.0778312883,0.6273705771753578,1320.6016935827106,2.5094823087014313,22.19998717529769,22.199126453372244,22.20122552939189,22.201510033232843,22.201667615362528,22.200703361331442,22.2,23.9,891
 07/10  07:00:00,19.4,False,2345972.7858336214,0.651659107176006,1321.2533526898867,2.606636428704024,22.20094505196807,22.20068562696935,22.199787543089016,22.200751890456345,22.201364668786766,22.20070695625391,22.2,23.9,892
 07/10  07:15:00,19.7,False,2407097.802775088,0.6686382785486356,1321.9219909684352,2.6745531141945422,22.199997133150195,22.200959728005685,22.20041269426149,22.19908083770369,22.200781816470432,22.200246441918296,22.2,23.9,893
 07/10  07:30:00,20.0,False,2468112.978099662,0.6855869383610171,1322.6075779067962,2.7423477534440686,22.19886022125559,22.199813260574757,22.199163688222903,22.198750239429888,22.20070009722875,22.199457501342376,22.2,23.9,894
 07/10  07:45:00,20.3,False,2531931.136424102,0.7033142045622505,1323.3108921113585,2.813256818249002,22.20116615244669,22.197872063736405,22.19921619789883,22.199828385559627,22.200300719883124,22.199676703904935,22.2,23.9,895
 07/10  08:00:00,20.6,False,2597226.1555980304,0.7214517098883417,1324.0323438212467,2.885806839553367,22.19912394816364,22.198958029188734,22.19986491279706,22.1981411162476,22.20050504736865,22.19931861075314,22.2,23.9,896
 07/10  08:15:00,21.0,True,10117876.801679756,2.810521333799932,1326.8428651550466,11.242085335199729,22.427217636546786,22.25809497989261,22.720155150043244,22.20029676403255,22.523751832200094,22.425903272543056,22.2,23.9,897
 07/10  08:30:00,21.4,True,10209610.57835444,2.836002938431789,1329.6788680934785,11.344011753727155,22.69534338453991,22.44208513581593,23.27581627637408,22.200042495468686,22.904664056301197,22.703590269699962,22.2,23.9,898
 07/10  08:45:00,21.8,True,10303617.34904807,2.8621159302911305,1332.5409840237696,11.448463721164522,22.93350437509008,22.680562881705768,23.595217525796173,22.270694309974026,23.15190321868943,22.926376462251095,22.2,23.9,899
 07/10  09:00:00,22.2,True,10411076.511760248,2.89196569771118,1335.4329497214808,11.56786279084472,23.170163993197995,22.912211410906707,23.8610704130824,22.43198276086444,23.355230698044227,23.146131855219153,22.2,23.9,900
 07/10  09:15:00,22.475,True,13185509.98527091,3.6626416625752527,1339.095591384056,14.65056665030101,23.71099058098025,23.42659130946599,23.897457538045245,22.904849350045083,23.805333843146958,23.549044524336704,22.2,23.9,901
 07/10  09:30:00,22.75,True,13527675.27053484,3.7576875751485663,1342.8532789592045,15.030750300594265,23.892848962382324,23.841659477783452,23.89874235733332,23.29641802390177,23.89697588466408,23.76532894121299,22.2,23.9,902
 07/10  09:45:00,23.025,True,13780326.89772606,3.8278685827016834,1346.6811475419063,15.311474330806734,23.898675669356592,23.896172750925125,23.898778318212536,23.51415850097372,23.89891785565865,23.821340619025328,22.2,23.9,903
 07/10  10:00:00,23.3,True,13982721.699819554,3.884089361060987,1350.5652369029672,15.536357444243947,23.89831710143176,23.89834013158036,23.898178730517948,23.68921972221848,23.89845728125974,23.856502593401657,22.2,23.9,904
 07/10  10:15:00,23.175,True,14427168.033997905,4.007546676110529,1354.5727835790776,16.030186704442116,23.898147049658576,23.898221805058924,23.898094934448007,23.847284671886754,23.898298022034616,23.888009296617376,22.2,23.9,905
 07/10  10:30:00,23.05,True,14505325.571596336,4.029257103221204,1358.6020406822988,16.117028412884817,23.898097672439757,23.898192281575195,23.898105222221474,23.892113164568457,23.897805434409275,23.896862755042832,22.2,23.9,906
 07/10  10:45:00,22.925,True,14540565.814582337,4.039046059606204,1362.641086741905,16.156184238424817,23.89811125140623,23.89822411284344,23.89815068854845,23.897523138280736,23.897750245806517,23.897951887377076,22.2,23.9,907
 07/10  11:00:00,22.8,True,14549963.921860095,4.0416566449611375,1366.6827433868662,16.16662657984455,23.898146895181,23.89827438925949,23.898194619996005,23.89818035630392,23.89775111551102,23.898109475250287,22.2,23.9,908
 07/10  11:15:00,22.65,True,14076800.257709522,3.9102222938082,1370.5929656806743,15.6408891752328,23.89834174465221,23.8984376071916,23.89836756271393,23.898399346598204,23.8979952223998,23.89830829671115,22.2,23.9,909
 07/10  11:30:00,22.5,True,14087483.514867386,3.9131898652409403,1374.5061555459151,15.652759460963761,23.898422586615304,23.898523896744667,23.898450447011275,23.898483843713077,23.89805668726826,23.89838749227052,22.2,23.9,910
 07/10  11:45:00,22.35,True,14144873.672693107,3.929131575748085,1378.4352871216631,15.71652630299234,23.8984650528922,23.898563440328672,23.898490864185305,23.898524727439444,23.898112206412627,23.89843125825165,22.2,23.9,911
 07/10  12:00:00,22.2,True,14212685.035670163,3.9479680654639338,1382.3832551871271,15.791872261855735,23.89848953038808,23.89858043514877,23.898506473008844,23.89854545772528,23.8981597791474,23.898456335083672,22.2,23.9,912
 07/10  12:15:00,22.75,True,12972962.82705339,3.6036007852926084,1385.9868559724198,14.414403141170434,23.8987657512116,23.89880542793981,23.89874513263973,23.87208975898201,23.89861675521089,23.89340456519681,22.2,23.9,913
 07/10  12:30:00,23.3,True,13068329.212314194,3.6300914478650537,1389.6169474202848,14.520365791460215,23.89882380334352,23.898880377698216,23.898813943105186,23.8842266841762,23.89870336543204,23.895889634751033,22.2,23.9,914
 07/10  12:45:00,23.85,True,13178951.8741219,3.660819965033861,1393.2777673853186,14.643279860135443,23.89892569904552,23.89901481194589,23.89894289607888,23.897267522682057,23.89879299415669,23.898588784781808,22.2,23.9,915
 07/10  13:00:00,24.4,True,13288374.343135072,3.6912150953152976,1396.968982480634,14.76486038126119,23.899021577353803,23.89912798997577,23.89905964690258,23.898894138738203,23.89887146366597,23.89899496332726,22.2,23.9,916
 07/10  13:15:00,24.4,True,14324498.466106491,3.979027351696247,1400.9480098323302,15.916109406784988,23.898892298155964,23.89902415428161,23.89895644923097,23.89896836545289,23.898604585875155,23.89888917059932,22.2,23.9,917
 07/10  13:30:00,24.4,True,14351721.133746335,3.986589203818426,1404.9345990361487,15.946356815273704,23.89886130476233,23.89896001881561,23.8989062663988,23.898927806792205,23.89857641449625,23.89884636225304,22.2,23.9,918
 07/10  13:45:00,24.4,True,14323257.727380432,3.97868270205012,1408.9132817381987,15.91473080820048,23.89879650808248,23.89885689445652,23.898816505284305,23.89883095108502,23.89851869808688,23.898763911399037,22.2,23.9,919
 07/10  14:00:00,24.4,True,14281377.176172337,3.9670492156034265,1412.8803309538023,15.868196862413706,23.89874832411733,23.898791301844067,23.898757078241463,23.898770797595667,23.898466350209304,23.898706770401567,22.2,23.9,920
 07/10  14:15:00,24.275,True,14619359.09154176,4.060933080983822,1416.9412640347862,16.243732323935287,23.898683093827096,23.89872972671905,23.89869720143001,23.898715608556277,23.89835915709524,23.898636957525532,22.2,23.9,921
 07/10  14:30:00,24.15,True,14648873.39996556,4.069131499990433,1421.0103955347765,16.27652599996173,23.898626854883105,23.89867298175725,23.898641528872,23.89866470006273,23.898283403459757,23.898577893806966,22.2,23.9,922
 07/10  14:45:00,24.025,True,14689468.28241034,4.0804078562250945,1425.0908033910016,16.321631424900378,23.89854460687838,23.89858539693644,23.89855204452456,23.898577728680497,23.89819991011164,23.898491937426304,22.2,23.9,923
 07/10  15:00:00,23.9,True,14730139.514056388,4.091705420571219,1429.182508811573,16.366821682284876,23.898479605825496,23.898518409420937,23.898481577834417,23.89850981509404,23.898132799143177,23.89842444146361,22.2,23.9,924
 07/10  15:15:00,23.35,True,14010650.290248305,3.891847302846751,1433.0743561144197,15.567389211387004,23.89854597598633,23.898570510333627,23.898537654659,23.89856066759905,23.898221305988837,23.89848722291337,22.2,23.9,925
 07/10  15:30:00,22.8,True,13856078.30520252,3.848910640334033,1436.9232667547537,15.395642561336132,23.89853076495975,23.898551756440988,23.89851915399101,23.898541290593908,23.89818412578451,23.898465418354032,22.2,23.9,926
 07/10  15:45:00,22.25,True,13724988.92842749,3.8124969245631912,1440.735763679317,15.249987698252765,23.898500205462096,23.89851675565772,23.89848275638155,23.898499911419133,23.89813903514463,23.898427732813026,22.2,23.9,927
 07/10  16:00:00,21.7,True,13600583.200268712,3.7779397778524197,1444.5137034571694,15.111759111409679,23.898473367916765,23.89848641277257,23.8984509415254,23.89845926667485,23.89810129104414,23.898394255986744,22.2,23.9,928
 07/10  16:15:00,21.55,True,12406422.583622044,3.4462284954505678,1447.95993195262,13.784913981802271,23.89862851802908,23.898615860856708,23.898589127691743,23.85994884444184,23.898348802814144,23.890826230766706,22.2,23.9,929
 07/10  16:30:00,21.4,True,12335033.151869632,3.4263980977415645,1451.3863300503617,13.705592390966258,23.8985675090006,23.881838540979725,23.898523731307357,23.842757407861622,23.8982971756766,23.88399687296518,22.2,23.9,930
 07/10  16:45:00,21.25,True,12258252.702966206,3.40507019526839,1454.79140024563,13.62028078107356,23.898530324901117,23.838675901425457,23.89849296649401,23.820645431315228,23.89823341234105,23.870915607295377,22.2,23.9,931
 07/10  17:00:00,21.1,True,12178004.717285678,3.3827790881349102,1458.1741793337649,13.531116352539641,23.89851182932352,23.77614267322165,23.898484997385133,23.774848836580556,23.898178485966497,23.849233364495472,22.2,23.9,932
 07/10  17:15:00,21.1,True,12129075.722816857,3.3691877007824598,1461.5433670345474,13.476750803129839,23.898504518312667,23.704373576701222,23.898489474484784,23.71042977487773,23.89814003658378,23.82198747619204,22.2,23.9,933
 07/10  17:30:00,21.1,True,12076960.904985512,3.3547113624959755,1464.8980783970433,13.418845449983902,23.898505822049646,23.62607465765757,23.89850110835222,23.63362683939077,23.89811494220477,23.790964673930993,22.2,23.9,934
 07/10  17:45:00,21.1,True,12025092.161515197,3.3403033781986657,1468.238381775242,13.361213512794663,23.89851059743026,23.542887607351428,23.89851426695949,23.549147982777903,23.898098837878752,23.75743185847957,22.2,23.9,935
 07/10  18:00:00,21.1,True,11968845.214825066,3.324679226340296,1471.5630610015824,13.298716905361184,23.89851852004216,23.45540117578401,23.898529183770517,23.455437681292747,23.898089060217217,23.72119512422133,22.2,23.9,936
 07/10  18:15:00,21.25,True,7925112.833314916,2.2014202314763653,1473.7644812330586,8.805680925905461,23.60293912490012,22.970792633808493,23.74743917695824,22.963038258850418,23.864205692763758,23.429682977456206,22.2,23.9,937
 07/10  18:30:00,21.4,True,7891517.873025714,2.192088298062698,1475.9565695311214,8.768353192250792,23.29727964959382,22.55562402344152,23.539572630268893,22.533975089023663,23.78500127060489,23.142290532586557,22.2,23.9,938
 07/10  18:45:00,21.55,True,7901858.416421528,2.194960671228202,1478.1515302023497,8.779842684912808,23.110539878291803,22.32234830305122,23.36589108342109,22.29593166003129,23.69186680591506,22.95731554614209,22.2,23.9,939
 07/10  19:00:00,21.7,True,7912873.9800520735,2.1980205500144647,1480.3495507523642,8.792082200057859,22.992048093783666,22.21342769891567,23.227517384838656,22.21119459919341,23.60396653744457,22.84963086283519,22.2,23.9,940
 07/10  19:15:00,21.55,False,5239264.676392951,1.455351298998042,1481.8049020513622,5.821405195992168,22.569197658607816,22.200983794783927,22.789522024556383,22.20141834071963,23.17987306900003,22.58819897753356,22.2,23.9,941
 07/10  19:30:00,21.4,False,5262762.209282709,1.4618783914674192,1483.2667804428297,5.847513565869677,22.209141345053077,22.200639788852307,22.339295949082064,22.199891973915733,22.69677593206224,22.32914899779308,22.2,23.9,942
 07/10  19:45:00,21.25,False,5276304.093601088,1.4656400260003022,1484.73242046883,5.862560104001209,22.20020738201387,22.200233862499395,22.203569046267774,22.199099420374623,22.438965026019748,22.24841494743508,22.2,23.9,943
 07/10  20:00:00,21.1,False,5294745.315935975,1.470762587759993,1486.20318305659,5.883050351039972,22.200665013571538,22.200090318215484,22.20024388708894,22.2004214241346,22.260023994778784,22.21228892755787,22.2,23.9,944
 07/10  20:15:00,21.1,False,1440000.0,0.39999999999999997,1486.60318305659,1.5999999999999999,22.260697656980675,22.280681562780824,22.299842155362025,22.307716798256862,22.279463864417394,22.285680407559557,16.7,29.4,945
 07/10  20:30:00,21.1,False,1440000.0,0.39999999999999997,1487.0031830565902,1.5999999999999999,22.311539583539314,22.34177387750827,22.36923626851545,22.38483246832616,22.37201832806416,22.35588010519067,16.7,29.4,946
 07/10  20:45:00,21.1,False,1440000.0,0.39999999999999997,1487.4031830565903,1.5999999999999999,22.29724279456299,22.32775897034773,22.35255729894861,22.371806668239213,22.404829138961844,22.350838974212078,16.7,29.4,947
 07/10  21:00:00,21.1,False,1440000.0,0.39999999999999997,1487.8031830565903,1.5999999999999999,22.24511760450343,22.275615323016797,22.29290309836226,22.31524648021,22.373783240698003,22.300533149358095,16.7,29.4,948
 07/10  21:15:00,21.25,False,427500.0,0.11875,1487.9219330565904,0.475,22.16488095608182,22.19690125197074,22.206416653376067,22.23225275768855,22.28914620186003,22.217919564195444,16.7,29.4,949
 07/10  21:30:00,21.4,False,427500.0,0.11875,1488.0406830565905,0.475,22.04808232254294,22.08378087939856,22.08442443823783,22.115627575638204,22.14777848638337,22.095938740440182,16.7,29.4,950
 07/10  21:45:00,21.55,False,427500.0,0.11875,1488.1594330565906,0.475,21.949753117197105,21.98808053463558,21.98110980698607,22.016657639364187,22.01802754478217,21.99072572859302,16.7,29.4,951
 07/10  22:00:00,21.7,False,427500.0,0.11875,1488.2781830565907,0.475,21.87958726472912,21.917026169131343,21.906125133206366,21.94240998333576,21.921186752325656,21.91326706054565,16.7,29.4,952
 07/10  22:15:00,21.55,False,427500.0,0.11875,1488.3969330565908,0.475,21.817240422197028,21.852854800667732,21.839731757575905,21.875233812114224,21.846949123282528,21.846401983167485,16.7,29.4,953
 07/10  22:30:00,21.4,False,427500.0,0.11875,1488.515683056591,0.475,21.754104238840448,21.788765806545918,21.773329234591426,21.80842237347377,21.782969779137023,21.781518286517716,16.7,29.4,954
 07/10  22:45:00,21.25,False,427500.0,0.11875,1488.634433056591,0.475,21.69165569012406,21.7262764834742,21.70815091443305,21.743505649966384,21.724167659959758,21.71875127959149,16.7,29.4,955
 07/10  23:00:00,21.1,False,427500.0,0.11875,1488.753183056591,0.475,21.632020766148027,21.666935520509067,21.646164979511063,21.682008976817635,21.669694588897958,21.65936496637675,16.7,29.4,956
 07/10  23:15:00,20.975,False,427500.0,0.11875,1488.8719330565912,0.475,21.57629643860285,21.611431713466192,21.58840376127808,21.624596134457644,21.619565597324343,21.60405872902582,16.7,29.4,957
 07/10  23:30:00,20.85,False,427500.0,0.11875,1488.9906830565913,0.475,21.52351978253671,21.558687610836145,21.53387611876018,21.570166534841142,21.57346045893694,21.551942101182224,16.7,29.4,958
 07/10  23:45:00,20.725,False,427500.0,0.11875,1489.1094330565913,0.475,21.473254597048225,21.508470374249697,21.48212024706668,21.518468471203374,21.530826958066918,21.502628129526975,16.7,29.4,959
 07/10  24:00:00,20.6,False,427500.0,0.11875,1489.2281830565914,0.475,21.424801647642468,21.460092212154382,21.432403012160748,21.468791954700617,21.491154345195756,21.455448634370793,16.7,29.4,960
 07/11  00:15:00,20.6,False,427500.0,0.11875,1489.3469330565915,0.475,21.381883138502147,21.416404534814703,21.388255727345467,21.423972550533325,21.45406607919417,21.41291640607796,16.7,29.4,961
 07/11  00:30:00,20.6,False,427500.0,0.11875,1489.4656830565916,0.475,21.344150016014627,21.377062773075014,21.34934599086138,21.383643337805527,21.419319007936437,21.374704225138597,16.7,29.4,962
 07/11  00:45:00,20.6,False,427500.0,0.11875,1489.5844330565917,0.475,21.309929012339683,21.34083269379667,21.31406074143283,21.346551074611018,21.3867462238444,21.339623949204917,16.7,29.4,963
 07/11  01:00:00,20.6,False,427500.0,0.11875,1489.7031830565918,0.475,21.278263799485277,21.307088003521446,21.281460073951337,21.312054557960217,21.35621247143987,21.30701578127163,16.7,29.4,964
 07/11  01:15:00,20.6,False,427500.0,0.11875,1489.821933056592,0.475,21.24887253894592,21.275666649097044,21.251250230365983,21.279978770724064,21.32759065229496,21.276671768285592,16.7,29.4,965
 07/11  01:30:00,20.6,False,427500.0,0.11875,1489.940683056592,0.475,21.221640200214825,21.246473886175416,21.223301795256013,21.250217034119427,21.300754713272905,21.24847752580772,16.7,29.4,966
 07/11  01:45:00,20.6,False,427500.0,0.11875,1490.059433056592,0.475,21.19641151834569,21.219362245401715,21.197449407635453,21.222611045274533,21.27558210720913,21.222283264773303,16.7,29.4,967
 07/11  02:00:00,20.6,False,427500.0,0.11875,1490.1781830565922,0.475,21.1730049380923,21.19416414776979,21.17350338371177,21.196983625778703,21.25195804957013,21.197922828984538,16.7,29.4,968
 07/11  02:15:00,20.6,False,427500.0,0.11875,1490.2969330565923,0.475,21.151303270193104,21.170758752012784,21.151302953780775,21.17320577006157,21.229884145943657,21.175290978398376,16.7,29.4,969
 07/11  02:30:00,20.6,False,427500.0,0.11875,1490.4156830565923,0.475,21.13107784379721,21.148915830954465,21.130602594608128,21.151039641991375,21.209187087908365,21.154164599851907,16.7,29.4,970
 07/11  02:45:00,20.6,False,427500.0,0.11875,1490.5344330565924,0.475,21.11217132177551,21.128484223032626,21.11124939350399,21.13032750433974,21.18972025214985,21.134390538960343,16.7,29.4,971
 07/11  03:00:00,20.6,False,427500.0,0.11875,1490.6531830565925,0.475,21.094487185584025,21.10937051027508,21.0931527633708,21.11097033075704,21.17139242080069,21.11587464215753,16.7,29.4,972
 07/11  03:15:00,20.6,False,427500.0,0.11875,1490.7719330565926,0.475,21.07794620879485,21.09147209944133,21.076215946627716,21.092860707458996,21.15413665952477,21.09852632436953,16.7,29.4,973
 07/11  03:30:00,20.6,False,427500.0,0.11875,1490.8906830565927,0.475,21.062464053937592,21.074694573380967,21.060346787533703,21.07589997405164,21.13788935143754,21.082258948068286,16.7,29.4,974
 07/11  03:45:00,20.6,False,427500.0,0.11875,1491.0094330565928,0.475,21.047957200612043,21.058956832341888,21.045464675870367,21.060003309523594,21.12258671248495,21.066993746166567,16.7,29.4,975
 07/11  04:00:00,20.6,False,427500.0,0.11875,1491.128183056593,0.475,21.034349829747324,21.044185689828907,21.031497641848453,21.04509429586933,21.1081674645009,21.05265898435898,16.7,29.4,976
 07/11  04:15:00,20.6,False,427500.0,0.11875,1491.246933056593,0.475,21.021573134152067,21.03033266286432,21.01839786473539,21.031121621231133,21.094573693995923,21.039199795395767,16.7,29.4,977
 07/11  04:30:00,20.6,False,427500.0,0.11875,1491.365683056593,0.475,21.009567930978395,21.017340312479664,21.006111100542174,21.018025423592174,21.0817532698769,21.026559607493862,16.7,29.4,978
 07/11  04:45:00,20.6,False,427500.0,0.11875,1491.4844330565932,0.475,21.01342031763899,21.05714965405561,21.06718144048406,21.030599413646996,21.07032304586486,21.047734774338103,16.7,29.4,979
 07/11  05:00:00,20.6,False,427500.0,0.11875,1491.6031830565933,0.475,21.02867922746304,21.124767939581933,21.159597525530483,21.0616435576806,21.062333838444957,21.087404417740203,16.7,29.4,980
 07/11  05:15:00,20.6,False,427500.0,0.11875,1491.7219330565933,0.475,21.049834223370368,21.188259450150973,21.234354639891304,21.10228613436563,21.05860396285894,21.12666768212744,16.7,29.4,981
 07/11  05:30:00,20.6,False,427500.0,0.11875,1491.8406830565934,0.475,21.075339824597275,21.246399965548022,21.29207344795216,21.14995291880697,21.05853968454546,21.164461168289982,16.7,29.4,982
 07/11  05:45:00,20.6,False,427500.0,0.11875,1491.9594330565935,0.475,21.10818208721832,21.31771200840853,21.360088839623995,21.20913078715991,21.0613909812554,21.21130094073323,16.7,29.4,983
 07/11  06:00:00,20.6,False,427500.0,0.11875,1492.0781830565936,0.475,21.149118692696263,21.4070071454431,21.446066549052908,21.28047814008905,21.067120697110493,21.269958244878364,16.7,29.4,984
 07/11  06:15:00,20.725,False,2987158.6948738075,0.8297663041316131,1492.9079493607253,3.3190652165264525,22.19716417099808,22.189610539473723,22.19558443599202,22.186452179465757,22.022903754949844,22.158343016175884,22.2,23.9,985
 07/11  06:30:00,20.85,False,2996366.2567564966,0.8323239602101379,1493.7402733209353,3.3292958408405515,22.201726926471487,22.19898032257625,22.201239646770205,22.200372076503825,22.201161751906543,22.20069614484566,22.2,23.9,986
 07/11  06:45:00,20.975,False,3001607.979765109,0.8337799943791968,1494.5740533153146,3.3351199775167872,22.200230331173326,22.20123469564194,22.20042092789861,22.19819975882422,22.202627330600453,22.20054260882771,22.2,23.9,987
 07/11  07:00:00,21.1,False,3002388.4578734757,0.8339967938537433,1495.4080501091682,3.335987175414973,22.199967068453127,22.198720317239264,22.20028320444801,22.200398101703225,22.201931050403548,22.200259948449435,22.2,23.9,988
 07/11  07:15:00,21.25,False,3035027.983911789,0.8430633288643857,1496.2511134380327,3.372253315457543,22.20042054288849,22.199128527513807,22.201062869315457,22.20092846471772,22.200987117907275,22.200505504468552,22.2,23.9,989
 07/11  07:30:00,21.4,False,3070601.368292734,0.8529448245257594,1497.1040582625585,3.4117792981030375,22.20075911211401,22.2014570839618,22.19997857187841,22.200286209255307,22.20034660986196,22.200565517414297,22.2,23.9,990
 07/11  07:45:00,21.55,False,3107123.031762044,0.8630897310450122,1497.9671479936035,3.4523589241800487,22.201356988765557,22.19986286317796,22.20020531718581,22.20223159017905,22.20113873719413,22.2009590993005,22.2,23.9,991
 07/11  08:00:00,21.7,False,3144343.3804030567,0.8734287167786268,1498.840576710382,3.493714867114507,22.201475317103665,22.2017712291777,22.19991698555127,22.20139276160287,22.20058166272761,22.201027591232624,22.2,23.9,992
 07/11  08:15:00,21.7,True,10588434.423983969,2.9412317844399913,1501.781808494822,11.764927137759965,22.438954417962485,22.20058751697286,22.68536014285784,22.199271300693653,22.58852016189754,22.42253870807688,22.2,23.9,993
 07/11  08:30:00,21.7,True,10605539.57302634,2.9459832147295386,1504.7277917095514,11.783932858918154,22.72224869666166,22.27246490887977,23.158871638795056,22.19994598022893,23.0164741564,22.674001076193083,22.2,23.9,994
 07/11  08:45:00,21.7,True,10615523.875180865,2.9487566319946845,1507.676548341546,11.795026527978738,22.932427473679745,22.39650703091028,23.43183529074049,22.199119441550756,23.29627055825834,22.851231959027924,22.2,23.9,995
 07/11  09:00:00,21.7,True,10623962.281925244,2.951100633868123,1510.6276489754143,11.804402535472493,23.086856251734105,22.527792414298787,23.600940274499543,22.25197535509764,23.46869551081381,22.987251961288774,22.2,23.9,996
 07/11  09:15:00,21.825,True,13384098.949029654,3.7178052636193484,1514.3454542390336,14.871221054477394,23.542168350899463,22.93208723801016,23.891965208008457,22.628723359783866,23.844172209248164,23.36782327319002,22.2,23.9,997
 07/11  09:30:00,21.95,True,13588247.170446971,3.774513102901936,1518.1199673419355,15.098052411607744,23.89092529525518,23.26367009967937,23.898697109794828,22.943895090217374,23.8978576673864,23.57900905246663,22.2,23.9,998
 07/11  09:45:00,22.075,True,13778658.588824077,3.827405163562243,1521.9473725054977,15.309620654248972,23.89843320095424,23.461434700032576,23.89832085738991,23.126663233313383,23.8985397714882,23.65667835263566,22.2,23.9,999
