step,day,minute_of_day,zone,zone_temp_c,radiant_temp_c,rh_pct,setpoint_c,occupied,pmv,ppd,comfort_enforced
174,2,1185,SPACE5-1,22.203,21.473,35.76,nan,False,0.0,5.0,False
175,2,1200,SPACE1-1,22.203,20.373,27.36,nan,False,0.0,5.0,False
175,2,1200,SPACE2-1,22.199,20.592,24.62,nan,False,0.0,5.0,False
175,2,1200,SPACE3-1,22.201,20.406,27.73,nan,False,0.0,5.0,False
175,2,1200,SPACE4-1,22.201,20.594,24.4,nan,False,0.0,5.0,False
175,2,1200,SPACE5-1,22.202,21.399,33.89,nan,False,0.0,5.0,False
176,2,1215,SPACE1-1,22.202,20.335,26.32,nan,False,0.0,5.0,False
176,2,1215,SPACE2-1,22.202,20.553,24.05,nan,False,0.0,5.0,False
176,2,1215,SPACE3-1,22.203,20.368,26.64,nan,False,0.0,5.0,False
176,2,1215,SPACE4-1,22.203,20.555,23.89,nan,False,0.0,5.0,False
176,2,1215,SPACE5-1,22.203,21.344,32.25,nan,False,0.0,5.0,False
177,2,1233,SPACE1-1,20.853,20.29,29.71,nan,False,0.0,5.0,False
177,2,1233,SPACE2-1,20.966,20.509,28.18,nan,False,0.0,5.0,False
177,2,1233,SPACE3-1,20.882,20.323,29.91,nan,False,0.0,5.0,False
177,2,1233,SPACE4-1,20.966,20.511,28.21,nan,False,0.0,5.0,False
177,2,1233,SPACE5-1,21.623,21.28,33.09,nan,False,0.0,5.0,False
178,2,1249,SPACE1-1,19.967,19.794,31.14,nan,False,0.0,5.0,False
178,2,1249,SPACE2-1,20.216,20.056,29.72,nan,False,0.0,5.0,False
178,2,1249,SPACE3-1,20.01,19.834,31.28,nan,False,0.0,5.0,False
178,2,1249,SPACE4-1,20.223,20.058,29.78,nan,False,0.0,5.0,False
178,2,1249,SPACE5-1,21.197,20.984,33.38,nan,False,0.0,5.0,False
179,2,1268,SPACE1-1,19.543,19.486,31.54,nan,False,0.0,5.0,False
179,2,1268,SPACE2-1,19.837,19.768,30.44,nan,False,0.0,5.0,False
179,2,1268,SPACE3-1,19.581,19.528,31.67,nan,False,0.0,5.0,False
179,2,1268,SPACE4-1,19.848,19.771,30.52,nan,False,0.0,5.0,False
179,2,1268,SPACE5-1,20.859,20.849,33.47,nan,False,0.0,5.0,False
180,2,1275,SPACE1-1,19.321,19.276,31.86,nan,False,0.0,5.0,False
180,2,1275,SPACE2-1,19.622,19.558,30.98,nan,False,0.0,5.0,False
180,2,1275,SPACE3-1,19.353,19.315,31.96,nan,False,0.0,5.0,False
180,2,1275,SPACE4-1,19.635,19.562,31.05,nan,False,0.0,5.0,False
180,2,1275,SPACE5-1,20.59,20.671,33.42,nan,False,0.0,5.0,False
181,2,1290,SPACE1-1,19.144,19.072,32.28,nan,False,0.0,5.0,False
181,2,1290,SPACE2-1,19.44,19.345,31.64,nan,False,0.0,5.0,False
181,2,1290,SPACE3-1,19.174,19.108,32.34,nan,False,0.0,5.0,False
181,2,1290,SPACE4-1,19.454,19.349,31.71,nan,False,0.0,5.0,False
181,2,1290,SPACE5-1,20.386,20.514,33.25,nan,False,0.0,5.0,False
182,2,1305,SPACE1-1,18.986,18.915,32.67,nan,False,0.0,5.0,False
182,2,1305,SPACE2-1,19.281,19.199,32.17,nan,False,0.0,5.0,False
182,2,1305,SPACE3-1,19.014,18.95,32.69,nan,False,0.0,5.0,False
182,2,1305,SPACE4-1,19.294,19.205,32.22,nan,False,0.0,5.0,False
182,2,1305,SPACE5-1,20.247,20.342,33.01,nan,False,0.0,5.0,False
183,2,1320,SPACE1-1,18.853,18.782,33.01,nan,False,0.0,5.0,False
183,2,1320,SPACE2-1,19.133,19.039,32.6,nan,False,0.0,5.0,False
183,2,1320,SPACE3-1,18.879,18.815,33.01,nan,False,0.0,5.0,False
183,2,1320,SPACE4-1,19.146,19.045,32.64,nan,False,0.0,5.0,False
183,2,1320,SPACE5-1,20.14,20.246,32.8,nan,False,0.0,5.0,False
184,2,1335,SPACE1-1,18.743,18.669,33.3,nan,False,0.0,5.0,False
184,2,1335,SPACE2-1,19.011,18.932,32.95,nan,False,0.0,5.0,False
184,2,1335,SPACE3-1,18.768,18.7,33.28,nan,False,0.0,5.0,False
184,2,1335,SPACE4-1,19.023,18.938,32.97,nan,False,0.0,5.0,False
184,2,1335,SPACE5-1,20.046,20.145,32.64,nan,False,0.0,5.0,False
185,2,1350,SPACE1-1,18.649,18.555,33.54,nan,False,0.0,5.0,False
185,2,1350,SPACE2-1,18.904,18.813,33.22,nan,False,0.0,5.0,False
185,2,1350,SPACE3-1,18.678,18.595,33.5,nan,False,0.0,5.0,False
185,2,1350,SPACE4-1,18.915,18.819,33.24,nan,False,0.0,5.0,False
185,2,1350,SPACE5-1,19.97,20.056,32.51,nan,False,0.0,5.0,False
186,2,1365,SPACE1-1,18.568,18.464,33.75,nan,False,0.0,5.0,False
186,2,1365,SPACE2-1,18.807,18.705,33.45,nan,False,0.0,5.0,False
186,2,1365,SPACE3-1,18.593,18.482,33.71,nan,False,0.0,5.0,False
186,2,1365,SPACE4-1,18.818,18.711,33.46,nan,False,0.0,5.0,False
186,2,1365,SPACE5-1,19.913,19.979,32.39,nan,False,0.0,5.0,False
187,2,1380,SPACE1-1,18.496,18.375,33.94,nan,False,0.0,5.0,False
187,2,1380,SPACE2-1,18.721,18.607,33.65,nan,False,0.0,5.0,False
187,2,1380,SPACE3-1,18.518,18.402,33.9,nan,False,0.0,5.0,False
187,2,1380,SPACE4-1,18.73,18.613,33.65,nan,False,0.0,5.0,False
187,2,1380,SPACE5-1,19.868,19.913,32.3,nan,False,0.0,5.0,False
188,2,1395,SPACE1-1,18.431,18.294,34.12,nan,False,0.0,5.0,False
188,2,1395,SPACE2-1,18.644,18.518,33.83,nan,False,0.0,5.0,False
188,2,1395,SPACE3-1,18.453,18.32,34.07,nan,False,0.0,5.0,False
188,2,1395,SPACE4-1,18.652,18.523,33.82,nan,False,0.0,5.0,False
188,2,1395,SPACE5-1,19.835,19.856,32.23,nan,False,0.0,5.0,False
189,2,1410,SPACE1-1,18.349,18.224,34.33,nan,False,0.0,5.0,False
189,2,1410,SPACE2-1,18.554,18.442,34.02,nan,False,0.0,5.0,False
189,2,1410,SPACE3-1,18.371,18.251,34.28,nan,False,0.0,5.0,False
189,2,1410,SPACE4-1,18.562,18.447,34.01,nan,False,0.0,5.0,False
189,2,1410,SPACE5-1,19.776,19.808,32.23,nan,False,0.0,5.0,False
190,2,1425,SPACE1-1,18.258,18.154,34.52,nan,False,0.0,5.0,False
190,2,1425,SPACE2-1,18.458,18.367,34.2,nan,False,0.0,5.0,False
190,2,1425,SPACE3-1,18.28,18.181,34.47,nan,False,0.0,5.0,False
190,2,1425,SPACE4-1,18.465,18.372,34.2,nan,False,0.0,5.0,False
190,2,1425,SPACE5-1,19.698,19.758,32.26,nan,False,0.0,5.0,False
191,2,0,SPACE1-1,18.166,18.084,34.7,nan,False,0.0,5.0,False
191,2,0,SPACE2-1,18.362,18.294,34.37,nan,False,0.0,5.0,False
191,2,0,SPACE3-1,18.189,18.111,34.65,nan,False,0.0,5.0,False
191,2,0,SPACE4-1,18.369,18.298,34.36,nan,False,0.0,5.0,False
191,2,0,SPACE5-1,19.615,19.704,32.29,nan,False,0.0,5.0,False
192,3,15,SPACE1-1,18.077,18.015,34.84,nan,False,0.0,5.0,False
192,3,15,SPACE2-1,18.269,18.222,34.51,nan,False,0.0,5.0,False
192,3,15,SPACE3-1,18.099,18.043,34.79,nan,False,0.0,5.0,False
192,3,15,SPACE4-1,18.275,18.225,34.51,nan,False,0.0,5.0,False
192,3,15,SPACE5-1,19.532,19.649,32.31,nan,False,0.0,5.0,False
193,3,30,SPACE1-1,18.004,17.952,34.96,nan,False,0.0,5.0,False
193,3,30,SPACE2-1,18.191,18.153,34.64,nan,False,0.0,5.0,False
193,3,30,SPACE3-1,18.025,17.979,34.9,nan,False,0.0,5.0,False
193,3,30,SPACE4-1,18.196,18.157,34.64,nan,False,0.0,5.0,False
193,3,30,SPACE5-1,19.466,19.594,32.3,nan,False,0.0,5.0,False
194,3,45,SPACE1-1,17.942,17.894,35.05,nan,False,0.0,5.0,False
194,3,45,SPACE2-1,18.124,18.092,34.74,nan,False,0.0,5.0,False
194,3,45,SPACE3-1,17.963,17.921,34.99,nan,False,0.0,5.0,False
194,3,45,SPACE4-1,18.128,18.095,34.74,nan,False,0.0,5.0,False
194,3,45,SPACE5-1,19.412,19.544,32.29,nan,False,0.0,5.0,False
195,3,60,SPACE1-1,17.886,17.842,35.12,nan,False,0.0,5.0,False
195,3,60,SPACE2-1,18.062,18.035,34.83,nan,False,0.0,5.0,False
195,3,60,SPACE3-1,17.907,17.868,35.07,nan,False,0.0,5.0,False
195,3,60,SPACE4-1,18.065,18.038,34.83,nan,False,0.0,5.0,False
195,3,60,SPACE5-1,19.364,19.499,32.27,nan,False,0.0,5.0,False
196,3,75,SPACE1-1,17.834,17.795,35.19,nan,False,0.0,5.0,False
196,3,75,SPACE2-1,18.003,17.982,34.91,nan,False,0.0,5.0,False
196,3,75,SPACE3-1,17.855,17.821,35.13,nan,False,0.0,5.0,False
196,3,75,SPACE4-1,18.006,17.984,34.91,nan,False,0.0,5.0,False
196,3,75,SPACE5-1,19.319,19.458,32.26,nan,False,0.0,5.0,False
197,3,90,SPACE1-1,17.775,17.748,35.27,nan,False,0.0,5.0,False
197,3,90,SPACE2-1,17.938,17.931,35.0,nan,False,0.0,5.0,False
197,3,90,SPACE3-1,17.796,17.773,35.21,nan,False,0.0,5.0,False
197,3,90,SPACE4-1,17.94,17.933,35.0,nan,False,0.0,5.0,False
197,3,90,SPACE5-1,19.264,19.42,32.27,nan,False,0.0,5.0,False
198,3,105,SPACE1-1,17.711,17.701,35.34,nan,False,0.0,5.0,False
198,3,105,SPACE2-1,17.87,17.881,35.08,nan,False,0.0,5.0,False
198,3,105,SPACE3-1,17.732,17.726,35.28,nan,False,0.0,5.0,False
198,3,105,SPACE4-1,17.872,17.882,35.08,nan,False,0.0,5.0,False
198,3,105,SPACE5-1,19.204,19.38,32.28,nan,False,0.0,5.0,False
199,3,120,SPACE1-1,17.648,17.654,35.4,nan,False,0.0,5.0,False
199,3,120,SPACE2-1,17.803,17.831,35.14,nan,False,0.0,5.0,False
199,3,120,SPACE3-1,17.668,17.679,35.34,nan,False,0.0,5.0,False
199,3,120,SPACE4-1,17.804,17.832,35.15,nan,False,0.0,5.0,False
199,3,120,SPACE5-1,19.142,19.34,32.29,nan,False,0.0,5.0,False
200,3,135,SPACE1-1,17.585,17.607,35.44,nan,False,0.0,5.0,False
200,3,135,SPACE2-1,17.738,17.782,35.2,nan,False,0.0,5.0,False
200,3,135,SPACE3-1,17.606,17.633,35.39,nan,False,0.0,5.0,False
200,3,135,SPACE4-1,17.738,17.783,35.21,nan,False,0.0,5.0,False
200,3,135,SPACE5-1,19.081,19.3,32.29,nan,False,0.0,5.0,False
201,3,150,SPACE1-1,17.525,17.565,35.47,nan,False,0.0,5.0,False
201,3,150,SPACE2-1,17.674,17.737,35.24,nan,False,0.0,5.0,False
201,3,150,SPACE3-1,17.546,17.592,35.41,nan,False,0.0,5.0,False
201,3,150,SPACE4-1,17.674,17.738,35.25,nan,False,0.0,5.0,False
201,3,150,SPACE5-1,19.018,19.26,32.28,nan,False,0.0,5.0,False
202,3,165,SPACE1-1,17.466,17.525,35.48,nan,False,0.0,5.0,False
202,3,165,SPACE2-1,17.613,17.694,35.27,nan,False,0.0,5.0,False
202,3,165,SPACE3-1,17.488,17.553,35.42,nan,False,0.0,5.0,False
202,3,165,SPACE4-1,17.612,17.694,35.28,nan,False,0.0,5.0,False
202,3,165,SPACE5-1,18.954,19.221,32.26,nan,False,0.0,5.0,False
203,3,180,SPACE1-1,17.411,17.488,35.46,nan,False,0.0,5.0,False
203,3,180,SPACE2-1,17.554,17.653,35.27,nan,False,0.0,5.0,False
203,3,180,SPACE3-1,17.431,17.515,35.41,nan,False,0.0,5.0,False
203,3,180,SPACE4-1,17.553,17.653,35.29,nan,False,0.0,5.0,False
203,3,180,SPACE5-1,18.891,19.181,32.23,nan,False,0.0,5.0,False
204,3,195,SPACE1-1,17.358,17.452,35.44,nan,False,0.0,5.0,False
204,3,195,SPACE2-1,17.497,17.613,35.27,nan,False,0.0,5.0,False
204,3,195,SPACE3-1,17.377,17.478,35.38,nan,False,0.0,5.0,False
204,3,195,SPACE4-1,17.496,17.613,35.29,nan,False,0.0,5.0,False
204,3,195,SPACE5-1,18.829,19.142,32.19,nan,False,0.0,5.0,False
205,3,210,SPACE1-1,17.316,17.413,35.37,nan,False,0.0,5.0,False
205,3,210,SPACE2-1,17.452,17.571,35.22,nan,False,0.0,5.0,False
205,3,210,SPACE3-1,17.335,17.438,35.31,nan,False,0.0,5.0,False
205,3,210,SPACE4-1,17.45,17.571,35.24,nan,False,0.0,5.0,False
205,3,210,SPACE5-1,18.786,19.103,32.1,nan,False,0.0,5.0,False
206,3,225,SPACE1-1,17.282,17.376,35.28,nan,False,0.0,5.0,False
206,3,225,SPACE2-1,17.414,17.532,35.15,nan,False,0.0,5.0,False
206,3,225,SPACE3-1,17.301,17.401,35.22,nan,False,0.0,5.0,False
206,3,225,SPACE4-1,17.411,17.531,35.17,nan,False,0.0,5.0,False
206,3,225,SPACE5-1,18.757,19.07,31.98,nan,False,0.0,5.0,False
207,3,240,SPACE1-1,17.252,17.343,35.18,nan,False,0.0,5.0,False
207,3,240,SPACE2-1,17.379,17.496,35.06,nan,False,0.0,5.0,False
207,3,240,SPACE3-1,17.27,17.367,35.12,nan,False,0.0,5.0,False
207,3,240,SPACE4-1,17.376,17.495,35.09,nan,False,0.0,5.0,False
207,3,240,SPACE5-1,18.734,19.042,31.85,nan,False,0.0,5.0,False
208,3,255,SPACE1-1,17.224,17.312,35.06,nan,False,0.0,5.0,False
208,3,255,SPACE2-1,17.347,17.463,34.97,nan,False,0.0,5.0,False
208,3,255,SPACE3-1,17.242,17.336,35.01,nan,False,0.0,5.0,False
208,3,255,SPACE4-1,17.343,17.461,35.0,nan,False,0.0,5.0,False
208,3,255,SPACE5-1,18.714,19.018,31.71,nan,False,0.0,5.0,False
209,3,270,SPACE1-1,17.192,17.278,34.96,nan,False,0.0,5.0,False
209,3,270,SPACE2-1,17.312,17.428,34.87,nan,False,0.0,5.0,False
209,3,270,SPACE3-1,17.211,17.303,34.9,nan,False,0.0,5.0,False
209,3,270,SPACE4-1,17.308,17.427,34.9,nan,False,0.0,5.0,False
209,3,270,SPACE5-1,18.693,18.996,31.57,nan,False,0.0,5.0,False
210,3,285,SPACE1-1,17.158,17.244,34.84,nan,False,0.0,5.0,False
210,3,285,SPACE2-1,17.276,17.394,34.76,nan,False,0.0,5.0,False
210,3,285,SPACE3-1,17.177,17.269,34.77,nan,False,0.0,5.0,False
210,3,285,SPACE4-1,17.271,17.392,34.79,nan,False,0.0,5.0,False
210,3,285,SPACE5-1,18.672,18.976,31.42,nan,False,0.0,5.0,False
211,3,300,SPACE1-1,17.123,17.21,34.7,nan,False,0.0,5.0,False
211,3,300,SPACE2-1,17.241,17.36,34.64,nan,False,0.0,5.0,False
211,3,300,SPACE3-1,17.143,17.235,34.64,nan,False,0.0,5.0,False
211,3,300,SPACE4-1,17.235,17.357,34.67,nan,False,0.0,5.0,False
211,3,300,SPACE5-1,18.651,18.956,31.25,nan,False,0.0,5.0,False
212,3,315,SPACE1-1,17.089,17.176,34.55,nan,False,0.0,5.0,False
212,3,315,SPACE2-1,17.205,17.325,34.5,nan,False,0.0,5.0,False
212,3,315,SPACE3-1,17.109,17.201,34.49,nan,False,0.0,5.0,False
212,3,315,SPACE4-1,17.199,17.323,34.54,nan,False,0.0,5.0,False
212,3,315,SPACE5-1,18.632,18.937,31.07,nan,False,0.0,5.0,False
213,3,330,SPACE1-1,17.05,17.14,34.41,nan,False,0.0,5.0,False
213,3,330,SPACE2-1,17.166,17.29,34.37,nan,False,0.0,5.0,False
213,3,330,SPACE3-1,17.07,17.166,34.34,nan,False,0.0,5.0,False
213,3,330,SPACE4-1,17.159,17.288,34.41,nan,False,0.0,5.0,False
213,3,330,SPACE5-1,18.608,18.919,30.88,nan,False,0.0,5.0,False
214,3,345,SPACE1-1,17.007,17.103,34.25,nan,False,0.0,5.0,False
214,3,345,SPACE2-1,17.123,17.254,34.23,nan,False,0.0,5.0,False
214,3,345,SPACE3-1,17.027,17.129,34.18,nan,False,0.0,5.0,False
214,3,345,SPACE4-1,17.116,17.251,34.27,nan,False,0.0,5.0,False
214,3,345,SPACE5-1,18.579,18.901,30.69,nan,False,0.0,5.0,False
215,3,360,SPACE1-1,16.962,17.063,34.09,nan,False,0.0,5.0,False
215,3,360,SPACE2-1,17.078,17.216,34.07,nan,False,0.0,5.0,False
215,3,360,SPACE3-1,16.982,17.09,34.02,nan,False,0.0,5.0,False
215,3,360,SPACE4-1,17.071,17.213,34.12,nan,False,0.0,5.0,False
215,3,360,SPACE5-1,18.549,18.881,30.5,nan,False,0.0,5.0,False
216,3,375,SPACE1-1,16.915,17.023,33.92,nan,False,0.0,5.0,False
216,3,375,SPACE2-1,17.033,17.178,33.91,nan,False,0.0,5.0,False
216,3,375,SPACE3-1,16.936,17.05,33.84,nan,False,0.0,5.0,False
216,3,375,SPACE4-1,17.026,17.174,33.96,nan,False,0.0,5.0,False
216,3,375,SPACE5-1,18.519,18.86,30.29,nan,False,0.0,5.0,False
217,3,392,SPACE1-1,18.984,16.984,26.67,nan,False,0.0,5.0,False
217,3,392,SPACE2-1,19.369,17.139,24.9,nan,False,0.0,5.0,False
217,3,392,SPACE3-1,18.949,17.011,26.8,nan,False,0.0,5.0,False
217,3,392,SPACE4-1,19.385,17.135,24.65,nan,False,0.0,5.0,False
217,3,392,SPACE5-1,19.635,18.839,26.35,nan,False,0.0,5.0,False
218,3,408,SPACE1-1,20.238,17.633,24.04,nan,False,0.0,5.0,False
218,3,408,SPACE2-1,20.714,17.854,21.94,nan,False,0.0,5.0,False
218,3,408,SPACE3-1,20.169,17.647,24.24,nan,False,0.0,5.0,False
218,3,408,SPACE4-1,20.73,17.856,21.67,nan,False,0.0,5.0,False
218,3,408,SPACE5-1,20.42,19.215,24.61,nan,False,0.0,5.0,False
219,3,425,SPACE1-1,20.974,18.085,22.44,nan,False,0.0,5.0,False
219,3,425,SPACE2-1,21.454,18.36,20.18,nan,False,0.0,5.0,False
219,3,425,SPACE3-1,20.892,18.09,22.66,nan,False,0.0,5.0,False
219,3,425,SPACE4-1,21.463,18.363,19.91,nan,False,0.0,5.0,False
219,3,425,SPACE5-1,20.943,19.495,23.47,nan,False,0.0,5.0,False
220,3,442,SPACE1-1,21.43,18.417,21.17,nan,False,0.0,5.0,False
220,3,442,SPACE2-1,21.913,18.742,18.82,nan,False,0.0,5.0,False
220,3,442,SPACE3-1,21.344,18.419,21.41,nan,False,0.0,5.0,False
220,3,442,SPACE4-1,21.913,18.744,18.56,nan,False,0.0,5.0,False
220,3,442,SPACE5-1,21.301,19.718,22.51,nan,False,0.0,5.0,False
221,3,458,SPACE1-1,21.751,18.685,19.63,nan,False,0.0,5.0,False
221,3,458,SPACE2-1,22.192,19.049,17.43,nan,False,0.0,5.0,False
221,3,458,SPACE3-1,21.665,18.685,19.88,nan,False,0.0,5.0,False
221,3,458,SPACE4-1,22.189,19.049,17.21,nan,False,0.0,5.0,False
221,3,458,SPACE5-1,21.577,19.905,21.25,nan,False,0.0,5.0,False
222,3,465,SPACE1-1,22.014,18.927,18.61,nan,False,0.0,5.0,False
222,3,465,SPACE2-1,22.202,19.399,16.76,nan,False,0.0,5.0,False
222,3,465,SPACE3-1,21.935,18.935,18.85,nan,False,0.0,5.0,False
222,3,465,SPACE4-1,22.203,19.306,16.57,nan,False,0.0,5.0,False
222,3,465,SPACE5-1,21.786,20.072,20.38,nan,False,0.0,5.0,False
223,3,480,SPACE1-1,22.191,19.133,17.64,nan,False,0.0,5.0,False
223,3,480,SPACE2-1,22.2,19.654,16.21,nan,False,0.0,5.0,False
223,3,480,SPACE3-1,22.174,19.149,17.8,nan,False,0.0,5.0,False
223,3,480,SPACE4-1,22.199,19.483,16.07,nan,False,0.0,5.0,False
223,3,480,SPACE5-1,21.954,20.209,19.44,nan,False,0.0,5.0,False
224,3,495,SPACE1-1,22.199,19.312,17.06,nan,False,0.0,5.0,False
224,3,495,SPACE2-1,22.2,19.859,15.88,nan,False,0.0,5.0,False
224,3,495,SPACE3-1,22.199,19.352,17.19,nan,False,0.0,5.0,False
224,3,495,SPACE4-1,22.199,19.624,15.78,nan,False,0.0,5.0,False
224,3,495,SPACE5-1,22.103,20.334,18.66,nan,False,0.0,5.0,False
225,3,518,SPACE1-1,22.2,19.707,18.66,nan,True,-0.296,6.82,False
225,3,518,SPACE2-1,22.201,20.252,17.57,nan,True,-0.249,6.28,False
225,3,518,SPACE3-1,22.202,19.775,18.79,nan,True,-0.289,6.73,False
225,3,518,SPACE4-1,22.199,20.006,17.46,nan,True,-0.274,6.56,False
225,3,518,SPACE5-1,22.2,20.797,20.13,nan,True,-0.18,5.67,False
226,3,532,SPACE1-1,22.201,19.92,20.66,nan,True,-0.263,6.44,False
226,3,532,SPACE2-1,22.2,20.487,19.25,nan,True,-0.216,5.96,False
226,3,532,SPACE3-1,22.202,20.01,20.82,nan,True,-0.253,6.33,False
226,3,532,SPACE4-1,22.202,20.231,19.04,nan,True,-0.242,6.22,False
226,3,532,SPACE5-1,22.2,21.018,22.32,nan,True,-0.145,5.43,False
227,3,540,SPACE1-1,22.203,20.083,21.96,nan,True,-0.239,6.19,False
227,3,540,SPACE2-1,22.2,20.694,20.16,nan,True,-0.19,5.75,False
227,3,540,SPACE3-1,22.202,20.189,22.15,nan,True,-0.228,6.07,False
227,3,540,SPACE4-1,22.203,20.407,19.87,nan,True,-0.219,6.0,False
227,3,540,SPACE5-1,22.201,21.155,23.88,nan,True,-0.121,5.31,False
228,3,555,SPACE1-1,22.203,20.216,23.17,nan,True,-0.219,5.99,False
228,3,555,SPACE2-1,22.204,20.873,20.77,nan,True,-0.168,5.58,False
228,3,555,SPACE3-1,22.202,20.335,23.41,nan,True,-0.206,5.88,False
228,3,555,SPACE4-1,22.205,20.549,20.38,nan,True,-0.202,5.85,False
228,3,555,SPACE5-1,22.201,21.267,25.54,nan,True,-0.1,5.21,False
229,3,570,SPACE1-1,22.203,20.384,23.99,nan,True,-0.197,5.81,False
229,3,570,SPACE2-1,22.2,21.083,21.05,nan,True,-0.146,5.44,False
229,3,570,SPACE3-1,22.203,20.511,24.27,nan,True,-0.183,5.69,False
229,3,570,SPACE4-1,22.202,20.721,20.59,nan,True,-0.184,5.7,False
229,3,570,SPACE5-1,22.449,21.403,26.45,nan,True,-0.054,5.06,False
230,3,585,SPACE1-1,22.203,20.514,24.58,nan,True,-0.181,5.68,False
230,3,585,SPACE2-1,22.203,21.25,21.23,nan,True,-0.128,5.34,False
230,3,585,SPACE3-1,22.202,20.644,24.91,nan,True,-0.166,5.57,False
230,3,585,SPACE4-1,22.201,20.85,20.73,nan,True,-0.171,5.6,False
230,3,585,SPACE5-1,22.711,21.552,27.12,nan,True,-0.006,5.0,False
231,3,600,SPACE1-1,22.202,20.617,25.07,nan,True,-0.168,5.58,False
231,3,600,SPACE2-1,22.2,21.365,21.41,nan,True,-0.115,5.28,False
231,3,600,SPACE3-1,22.202,20.755,25.43,nan,True,-0.152,5.48,False
231,3,600,SPACE4-1,22.201,20.959,20.9,nan,True,-0.159,5.52,False
231,3,600,SPACE5-1,22.889,21.69,27.81,nan,True,0.031,5.02,False
232,3,615,SPACE1-1,22.203,20.71,25.47,nan,True,-0.156,5.5,False
232,3,615,SPACE2-1,22.202,21.479,21.59,nan,True,-0.103,5.22,False
232,3,615,SPACE3-1,22.202,20.852,25.86,nan,True,-0.14,5.4,False
232,3,615,SPACE4-1,22.203,21.054,21.06,nan,True,-0.148,5.46,False
232,3,615,SPACE5-1,23.015,21.813,28.51,nan,True,0.062,5.08,False
233,3,630,SPACE1-1,22.202,20.813,25.8,nan,True,-0.144,5.43,False
233,3,630,SPACE2-1,22.2,21.595,21.75,nan,True,-0.09,5.17,False
233,3,630,SPACE3-1,22.202,20.956,26.21,nan,True,-0.127,5.34,False
233,3,630,SPACE4-1,22.2,21.154,21.21,nan,True,-0.138,5.39,False
233,3,630,SPACE5-1,23.135,21.923,29.13,nan,True,0.09,5.17,False
234,3,645,SPACE1-1,22.202,20.906,26.08,nan,True,-0.133,5.37,False
234,3,645,SPACE2-1,22.202,21.696,21.88,nan,True,-0.079,5.13,False
234,3,645,SPACE3-1,22.202,21.046,26.52,nan,True,-0.116,5.28,False
234,3,645,SPACE4-1,22.2,21.24,21.35,nan,True,-0.128,5.34,False
234,3,645,SPACE5-1,23.255,22.023,29.68,nan,True,0.117,5.28,False
235,3,660,SPACE1-1,22.203,20.973,26.32,nan,True,-0.125,5.32,False
235,3,660,SPACE2-1,22.202,21.745,22.01,nan,True,-0.073,5.11,False
235,3,660,SPACE3-1,22.201,21.115,26.79,nan,True,-0.108,5.24,False
235,3,660,SPACE4-1,22.202,21.306,21.47,nan,True,-0.121,5.3,False
235,3,660,SPACE5-1,23.361,22.105,30.2,nan,True,0.141,5.41,False
236,3,675,SPACE1-1,22.201,21.033,26.54,nan,True,-0.118,5.29,False
236,3,675,SPACE2-1,22.201,21.781,22.13,nan,True,-0.069,5.1,False
236,3,675,SPACE3-1,22.202,21.174,27.02,nan,True,-0.101,5.21,False
236,3,675,SPACE4-1,22.201,21.363,21.58,nan,True,-0.114,5.27,False
236,3,675,SPACE5-1,23.46,22.187,30.67,nan,True,0.163,5.55,False
237,3,690,SPACE1-1,22.201,21.066,26.44,nan,True,-0.115,5.27,False
237,3,690,SPACE2-1,22.202,21.788,21.97,nan,True,-0.069,5.1,False
237,3,690,SPACE3-1,22.202,21.203,26.93,nan,True,-0.098,5.2,False
237,3,690,SPACE4-1,22.203,21.392,21.42,nan,True,-0.112,5.26,False
237,3,690,SPACE5-1,23.447,22.227,30.97,nan,True,0.167,5.58,False
238,3,705,SPACE1-1,22.202,21.109,26.21,nan,True,-0.112,5.26,False
238,3,705,SPACE2-1,22.202,21.798,21.76,nan,True,-0.07,5.1,False
238,3,705,SPACE3-1,22.202,21.24,26.7,nan,True,-0.096,5.19,False
238,3,705,SPACE4-1,22.203,21.427,21.23,nan,True,-0.11,5.25,False
238,3,705,SPACE5-1,23.436,22.258,31.07,nan,True,0.17,5.6,False
239,3,720,SPACE1-1,22.202,21.149,26.02,nan,True,-0.109,5.25,False
239,3,720,SPACE2-1,22.201,21.808,21.65,nan,True,-0.069,5.1,False
239,3,720,SPACE3-1,22.201,21.278,26.52,nan,True,-0.093,5.18,False
239,3,720,SPACE4-1,22.202,21.465,21.14,nan,True,-0.107,5.24,False
239,3,720,SPACE5-1,23.463,22.287,31.04,nan,True,0.176,5.64,False
240,3,735,SPACE1-1,22.202,21.188,25.93,nan,True,-0.106,5.23,False
240,3,735,SPACE2-1,22.201,21.81,21.66,nan,True,-0.069,5.1,False
240,3,735,SPACE3-1,22.202,21.313,26.42,nan,True,-0.091,5.17,False
240,3,735,SPACE4-1,22.203,21.497,21.17,nan,True,-0.103,5.22,False
240,3,735,SPACE5-1,23.507,22.314,31.01,nan,True,0.183,5.69,False
241,3,750,SPACE1-1,22.201,21.168,25.27,nan,True,-0.112,5.26,False
241,3,750,SPACE2-1,22.204,21.748,21.12,nan,True,-0.078,5.13,False
241,3,750,SPACE3-1,22.202,21.27,25.75,nan,True,-0.099,5.2,False
241,3,750,SPACE4-1,22.204,21.46,20.66,nan,True,-0.11,5.25,False
241,3,750,SPACE5-1,23.347,22.28,30.71,nan,True,0.16,5.53,False
