step,day,day_of_week,minute_of_day,outdoor_temp_c,site_kwh_step,hvac_kwh_step,elec_kwh_step,gas_kwh_step,cost_step,carbon_g_step,price_per_kwh,is_peak,occupied_zones,mean_zone_temp_c,min_zone_temp_c,worst_pmv,zones_pmv_violation,zones_band_violation,mode,reference_mode,mode_agrees,agent_ran,latency_s,state_injected,comfort_enforced_zones,reason
624,7,2,742,-14.12,0.0,3.34849,0.0,0.0,0.0,0.0,0.15,False,5,22.097,21.001,-0.444,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
625,7,2,758,-13.85,0.0,3.32186,0.0,0.0,0.0,0.0,0.15,False,5,22.028,21.001,-0.449,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
626,7,2,772,-13.58,0.0,3.28191,0.0,0.0,0.0,0.0,0.15,False,5,21.969,21.001,-0.452,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
627,7,2,788,-13.3,0.0,3.24146,0.0,0.0,0.0,0.0,0.15,False,5,21.961,21.001,-0.455,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
628,7,2,802,-13.18,0.0,3.10602,0.0,0.0,0.0,0.0,0.15,False,5,21.954,21.0,-0.456,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
629,7,2,818,-13.05,0.0,3.00436,0.0,0.0,0.0,0.0,0.15,False,5,22.055,20.999,-0.449,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
630,7,2,825,-12.93,0.0,2.95839,0.0,0.0,0.0,0.0,0.15,False,5,22.097,21.001,-0.445,0,0,COMFORT,COMFORT,True,False,0.0,False,0,
631,7,2,840,-12.8,0.0,4.43513,0.0,0.0,0.0,0.0,0.15,False,5,22.07,21.001,-0.44,0,0,PRECHARGE,PRECHARGE,True,False,0.0,False,0,
632,7,2,857,-12.93,0.0,3.69152,0.0,0.0,0.0,0.0,0.15,False,5,23.062,22.693,0.342,0,0,PRECHARGE,PRECHARGE,True,False,0.0,False,0,
633,7,2,878,-13.05,0.0,3.69882,0.0,0.0,0.0,0.0,0.15,False,5,23.197,22.992,0.366,0,0,PRECHARGE,PRECHARGE,True,False,0.0,False,0,
634,7,2,885,-13.18,0.0,3.59074,0.0,0.0,0.0,0.0,0.15,False,5,23.214,22.999,0.383,0,0,PRECHARGE,PRECHARGE,True,False,0.0,False,0,
635,7,2,900,-13.3,0.0,3.52897,0.0,0.0,0.0,0.0,0.15,False,5,23.236,23.001,0.391,0,0,PRECHARGE,PRECHARGE,True,False,0.0,False,0,
636,7,2,915,-13.45,0.0,3.59462,0.0,0.0,0.0,0.0,0.15,False,5,23.26,23.0,0.393,0,0,PRECHARGE,PRECHARGE,True,False,0.0,False,0,
637,7,2,930,-13.6,0.0,3.61335,0.0,0.0,0.0,0.0,0.15,False,5,23.265,23.001,0.389,0,0,PRECHARGE,PRECHARGE,True,False,0.0,False,0,
638,7,2,945,-13.75,0.0,3.69155,0.0,0.0,0.0,0.0,0.15,False,5,23.265,23.003,0.386,0,0,PRECHARGE,PRECHARGE,True,False,0.0,False,0,
639,7,2,960,-13.9,0.0,2.85671,0.0,0.0,0.0,0.0,0.32,True,5,23.266,23.003,0.358,0,0,COAST,COAST,True,False,0.0,False,0,
640,7,2,979,-14.45,0.0,2.90826,0.0,0.0,0.0,0.0,0.32,True,5,22.576,21.735,0.323,0,0,COAST,COAST,True,False,0.0,False,0,
641,7,2,994,-15.0,0.0,2.93106,0.0,0.0,0.0,0.0,0.32,True,5,21.937,20.648,-0.407,0,0,COAST,COAST,True,False,0.0,False,0,
642,7,2,1010,-15.55,0.0,3.01149,0.0,0.0,0.0,0.0,0.32,True,5,21.488,20.189,-0.49,0,0,COAST,COAST,True,False,0.0,False,0,
643,7,2,1025,-16.1,0.0,3.15263,0.0,0.0,0.0,0.0,0.32,True,5,21.158,20.003,-0.541,1,0,COAST,COAST,True,False,0.0,False,0,
644,7,2,1042,-16.25,0.0,3.22234,0.0,0.0,0.0,0.0,0.32,True,5,20.946,20.002,-0.562,3,0,COAST,COAST,True,False,0.0,False,0,
645,7,2,1058,-16.4,0.0,3.28865,0.0,0.0,0.0,0.0,0.32,True,5,20.827,20.001,-0.576,3,0,COAST,COAST,True,False,0.0,False,0,
646,7,2,1072,-16.55,0.0,3.34146,0.0,0.0,0.0,0.0,0.32,True,5,20.756,20.001,-0.587,3,0,COAST,COAST,True,False,0.0,False,0,
647,7,2,1080,-16.7,0.0,3.37242,0.0,0.0,0.0,0.0,0.32,True,5,20.699,20.001,-0.594,3,0,COAST,COAST,True,False,0.0,False,0,
648,7,2,1095,-17.1,0.0,3.88483,0.0,0.0,0.0,0.0,0.32,True,5,20.653,20.001,-0.599,3,0,COAST,COAST,True,False,0.0,False,0,
649,7,2,1118,-17.5,0.0,4.20142,0.0,0.0,0.0,0.0,0.32,True,5,20.458,20.002,-0.624,4,0,COAST,COAST,True,False,0.0,False,0,
650,7,2,1132,-17.9,0.0,4.41827,0.0,0.0,0.0,0.0,0.32,True,5,20.346,20.002,-0.641,4,0,COAST,COAST,True,False,0.0,False,0,
651,7,2,1148,-18.3,0.0,4.59116,0.0,0.0,0.0,0.0,0.32,True,5,20.288,20.0,-0.655,4,0,COAST,COAST,True,False,0.0,False,0,
652,7,2,1155,-18.3,0.0,5.43664,0.0,0.0,0.0,0.0,0.32,True,5,20.242,20.0,-0.666,4,1,COAST,COAST,True,False,0.0,False,1,
653,7,2,1174,-18.3,0.0,3.24196,0.0,0.0,0.0,0.0,0.32,True,0,20.373,20.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
654,7,2,1188,-18.3,0.0,3.11557,0.0,0.0,0.0,0.0,0.32,True,0,19.017,18.433,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
655,7,2,1203,-18.3,0.0,3.11559,0.0,0.0,0.0,0.0,0.32,True,0,18.368,17.783,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
656,7,2,1222,-18.58,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,18.012,17.411,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
657,7,2,1238,-18.85,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,17.818,17.158,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
658,7,2,1245,-19.12,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,17.629,16.939,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
659,7,2,1260,-19.4,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,17.438,16.737,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
660,7,2,1275,-19.55,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,17.253,16.552,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
661,7,2,1298,-19.7,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,17.063,16.364,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
662,7,2,1305,-19.85,0.0,0.09766,0.0,0.0,0.0,0.0,0.15,False,0,16.872,16.178,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
663,7,2,1320,-20.0,0.0,0.12133,0.0,0.0,0.0,0.0,0.08,False,0,16.72,16.03,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
664,7,2,1335,-19.85,0.0,0.16054,0.0,0.0,0.0,0.0,0.08,False,0,16.621,16.001,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
665,7,2,1350,-19.7,0.0,0.20606,0.0,0.0,0.0,0.0,0.08,False,0,16.56,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
666,7,2,1365,-19.55,0.0,0.31058,0.0,0.0,0.0,0.0,0.08,False,0,16.516,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
667,7,2,1380,-19.4,0.0,0.42115,0.0,0.0,0.0,0.0,0.08,False,0,16.501,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
668,7,2,1395,-19.55,0.0,0.54116,0.0,0.0,0.0,0.0,0.08,False,0,16.49,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
669,7,2,1410,-19.7,0.0,0.65181,0.0,0.0,0.0,0.0,0.08,False,0,16.479,16.0,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
670,7,2,1425,-19.85,0.0,0.74357,0.0,0.0,0.0,0.0,0.08,False,0,16.468,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
671,7,2,0,-20.0,0.0,0.81711,0.0,0.0,0.0,0.0,0.08,False,0,16.458,15.999,0.0,0,0,SETBACK,SETBACK,True,False,0.0,False,0,
