step,day,minute_of_day,zone,zone_temp_c,radiant_temp_c,rh_pct,setpoint_c,occupied,pmv,ppd,comfort_enforced
141,2,690,SPACE1-1,21.552,20.768,28.05,21.0,True,-0.207,5.89,False
141,2,690,SPACE2-1,21.531,21.238,24.07,21.0,True,-0.185,5.71,False
141,2,690,SPACE3-1,21.878,21.052,28.18,21.0,True,-0.142,5.42,False
141,2,690,SPACE4-1,21.227,20.985,23.86,21.0,True,-0.244,6.24,False
141,2,690,SPACE5-1,23.485,22.13,31.84,21.0,True,0.167,5.58,False
142,2,705,SPACE1-1,21.612,20.855,27.91,21.0,True,-0.192,5.77,False
142,2,705,SPACE2-1,21.575,21.332,23.89,21.0,True,-0.172,5.61,False
142,2,705,SPACE3-1,21.942,21.141,28.07,21.0,True,-0.126,5.33,False
142,2,705,SPACE4-1,21.254,21.063,23.7,21.0,True,-0.235,6.14,False
142,2,705,SPACE5-1,23.498,22.175,32.13,21.0,True,0.175,5.64,False
143,2,720,SPACE1-1,21.705,20.932,27.74,21.0,True,-0.175,5.64,False
143,2,720,SPACE2-1,21.653,21.402,23.74,21.0,True,-0.157,5.51,False
143,2,720,SPACE3-1,22.034,21.218,27.92,21.0,True,-0.11,5.25,False
143,2,720,SPACE4-1,21.323,21.128,23.58,21.0,True,-0.221,6.02,False
143,2,720,SPACE5-1,23.552,22.218,32.27,21.0,True,0.187,5.72,False
144,2,735,SPACE1-1,21.808,21.015,27.63,21.0,True,-0.156,5.51,False
144,2,735,SPACE2-1,21.737,21.471,23.69,21.0,True,-0.141,5.41,False
144,2,735,SPACE3-1,22.133,21.296,27.83,21.0,True,-0.091,5.17,False
144,2,735,SPACE4-1,21.402,21.196,23.54,21.0,True,-0.206,5.88,False
144,2,735,SPACE5-1,23.627,22.265,32.41,21.0,True,0.201,5.84,False
145,2,750,SPACE1-1,21.725,21.046,27.29,21.0,True,-0.164,5.56,False
145,2,750,SPACE2-1,21.61,21.472,23.44,21.0,True,-0.157,5.51,False
145,2,750,SPACE3-1,22.04,21.317,27.51,21.0,True,-0.101,5.21,False
145,2,750,SPACE4-1,21.274,21.198,23.32,21.0,True,-0.221,6.01,False
145,2,750,SPACE5-1,23.504,22.249,32.28,21.0,True,0.184,5.7,False
146,2,765,SPACE1-1,21.654,21.082,26.71,21.0,True,-0.172,5.61,False
146,2,765,SPACE2-1,21.524,21.473,23.0,21.0,True,-0.168,5.59,False
146,2,765,SPACE3-1,21.953,21.336,26.95,21.0,True,-0.112,5.26,False
146,2,765,SPACE4-1,21.19,21.204,22.92,21.0,True,-0.232,6.12,False
146,2,765,SPACE5-1,23.4,22.231,31.8,21.0,True,0.168,5.58,False
147,2,780,SPACE1-1,21.668,21.101,26.07,21.0,True,-0.172,5.61,False
147,2,780,SPACE2-1,21.52,21.455,22.6,21.0,True,-0.173,5.62,False
147,2,780,SPACE3-1,21.948,21.337,26.31,21.0,True,-0.117,5.28,False
147,2,780,SPACE4-1,21.193,21.197,22.57,21.0,True,-0.234,6.14,False
147,2,780,SPACE5-1,23.38,22.213,31.14,21.0,True,0.159,5.53,False
148,2,795,SPACE1-1,21.726,21.128,25.55,21.0,True,-0.166,5.57,False
148,2,795,SPACE2-1,21.541,21.442,22.38,21.0,True,-0.173,5.62,False
148,2,795,SPACE3-1,21.987,21.344,25.79,21.0,True,-0.115,5.27,False
148,2,795,SPACE4-1,21.226,21.2,22.39,21.0,True,-0.231,6.11,False
148,2,795,SPACE5-1,23.409,22.21,30.53,21.0,True,0.158,5.52,False
149,2,810,SPACE1-1,21.953,21.195,25.61,21.0,True,-0.134,5.37,False
149,2,810,SPACE2-1,21.717,21.47,22.83,21.0,True,-0.149,5.46,False
149,2,810,SPACE3-1,22.193,21.39,25.85,21.0,True,-0.087,5.16,False
149,2,810,SPACE4-1,21.417,21.246,22.84,21.0,True,-0.203,5.86,False
149,2,810,SPACE5-1,23.614,22.273,30.43,21.0,True,0.187,5.73,False
150,2,825,SPACE1-1,22.101,21.259,26.28,21.0,True,-0.108,5.24,False
150,2,825,SPACE2-1,21.81,21.493,23.8,21.0,True,-0.131,5.35,False
150,2,825,SPACE3-1,22.319,21.428,26.53,21.0,True,-0.065,5.09,False
150,2,825,SPACE4-1,21.527,21.289,23.8,21.0,True,-0.182,5.69,False
150,2,825,SPACE5-1,23.775,22.35,30.88,21.0,True,0.216,5.97,False
151,2,840,SPACE1-1,22.125,21.298,27.26,23.0,True,-0.095,5.19,False
151,2,840,SPACE2-1,21.794,21.495,24.94,23.0,True,-0.126,5.33,False
151,2,840,SPACE3-1,22.321,21.446,27.53,23.0,True,-0.057,5.07,False
151,2,840,SPACE4-1,21.529,21.313,24.92,23.0,True,-0.173,5.62,False
151,2,840,SPACE5-1,23.836,22.415,31.64,23.0,True,0.234,6.14,False
152,2,858,SPACE1-1,23.042,21.312,26.81,23.0,True,0.004,5.0,False
152,2,858,SPACE2-1,23.033,21.471,24.19,23.0,True,0.003,5.0,False
152,2,858,SPACE3-1,23.032,21.437,27.36,23.0,True,0.019,5.01,False
152,2,858,SPACE4-1,22.963,21.312,23.79,23.0,True,-0.023,5.01,False
152,2,858,SPACE5-1,23.845,22.464,32.46,23.0,True,0.246,6.25,False
153,2,870,SPACE1-1,23.002,21.55,27.51,23.0,True,0.028,5.02,False
153,2,870,SPACE2-1,23.0,21.733,24.87,23.0,True,0.03,5.02,False
153,2,870,SPACE3-1,23.001,21.618,28.04,23.0,True,0.038,5.03,False
153,2,870,SPACE4-1,23.0,21.645,24.49,23.0,True,0.018,5.01,False
153,2,870,SPACE5-1,23.898,22.533,32.88,23.0,True,0.261,6.42,False
154,2,885,SPACE1-1,23.002,21.631,28.82,23.0,True,0.044,5.04,False
154,2,885,SPACE2-1,23.001,21.813,26.05,23.0,True,0.045,5.04,False
154,2,885,SPACE3-1,23.0,21.665,29.32,23.0,True,0.051,5.05,False
154,2,885,SPACE4-1,23.003,21.76,25.67,23.0,True,0.038,5.03,False
154,2,885,SPACE5-1,23.899,22.587,33.69,23.0,True,0.272,6.54,False
155,2,900,SPACE1-1,23.001,21.655,30.06,23.0,True,0.054,5.06,False
155,2,900,SPACE2-1,23.0,21.843,27.03,23.0,True,0.054,5.06,False
155,2,900,SPACE3-1,23.002,21.675,30.53,23.0,True,0.059,5.07,False
155,2,900,SPACE4-1,23.0,21.815,26.62,23.0,True,0.049,5.05,False
155,2,900,SPACE5-1,23.899,22.625,34.33,23.0,True,0.28,6.63,False
156,2,915,SPACE1-1,23.001,21.654,31.1,23.0,True,0.061,5.08,False
156,2,915,SPACE2-1,23.002,21.846,27.75,23.0,True,0.059,5.07,False
156,2,915,SPACE3-1,23.002,21.666,31.57,23.0,True,0.065,5.09,False
156,2,915,SPACE4-1,23.0,21.836,27.3,23.0,True,0.055,5.06,False
156,2,915,SPACE5-1,23.899,22.653,34.76,23.0,True,0.286,6.7,False
157,2,930,SPACE1-1,23.002,21.638,31.89,23.0,True,0.064,5.09,False
157,2,930,SPACE2-1,23.001,21.833,28.21,23.0,True,0.061,5.08,False
157,2,930,SPACE3-1,23.001,21.645,32.37,23.0,True,0.068,5.1,False
157,2,930,SPACE4-1,23.001,21.835,27.71,23.0,True,0.058,5.07,False
157,2,930,SPACE5-1,23.899,22.666,35.26,23.0,True,0.291,6.75,False
158,2,945,SPACE1-1,23.002,21.612,32.5,23.0,True,0.065,5.09,False
158,2,945,SPACE2-1,23.001,21.812,28.51,23.0,True,0.06,5.08,False
158,2,945,SPACE3-1,23.002,21.62,32.99,23.0,True,0.069,5.1,False
158,2,945,SPACE4-1,23.001,21.821,27.98,23.0,True,0.058,5.07,False
158,2,945,SPACE5-1,23.899,22.678,35.81,23.0,True,0.295,6.81,False
159,2,960,SPACE1-1,23.002,21.609,32.95,20.0,True,0.068,5.1,False
159,2,960,SPACE2-1,23.002,21.791,28.72,20.0,True,0.06,5.07,False
159,2,960,SPACE3-1,23.002,21.598,33.46,20.0,True,0.07,5.1,False
159,2,960,SPACE4-1,23.002,21.812,28.17,20.0,True,0.058,5.07,False
159,2,960,SPACE5-1,23.899,22.686,36.36,20.0,True,0.3,6.87,False
160,2,980,SPACE1-1,22.541,21.604,34.61,20.0,True,0.026,5.01,False
160,2,980,SPACE2-1,22.305,21.768,30.58,20.0,True,-0.009,5.0,False
160,2,980,SPACE3-1,22.536,21.574,35.16,20.0,True,0.025,5.01,False
160,2,980,SPACE4-1,22.271,21.801,30.06,20.0,True,-0.012,5.0,False
160,2,980,SPACE5-1,23.9,22.692,36.87,20.0,True,0.304,6.92,False
161,2,995,SPACE1-1,22.008,21.392,35.72,20.0,True,-0.049,5.05,False
161,2,995,SPACE2-1,21.664,21.504,31.43,20.0,True,-0.101,5.21,False
161,2,995,SPACE3-1,22.01,21.348,36.26,20.0,True,-0.05,5.05,False
161,2,995,SPACE4-1,21.607,21.541,30.91,20.0,True,-0.107,5.24,False
161,2,995,SPACE5-1,23.777,22.677,37.9,20.0,True,0.295,6.81,False
162,2,1012,SPACE1-1,21.649,21.129,36.28,20.0,True,-0.113,5.26,False
162,2,1012,SPACE2-1,21.319,21.267,31.78,20.0,True,-0.162,5.54,False
162,2,1012,SPACE3-1,21.683,21.142,36.75,20.0,True,-0.105,5.23,False
162,2,1012,SPACE4-1,21.241,21.269,31.3,20.0,True,-0.173,5.62,False
162,2,1012,SPACE5-1,23.642,22.621,38.45,20.0,True,0.277,6.6,False
163,2,1020,SPACE1-1,21.383,20.965,36.49,20.0,True,-0.158,5.52,False
163,2,1020,SPACE2-1,21.095,21.095,31.91,20.0,True,-0.203,5.85,False
163,2,1020,SPACE3-1,21.447,20.996,36.93,20.0,True,-0.145,5.44,False
163,2,1020,SPACE4-1,21.006,21.086,31.45,20.0,True,-0.216,5.97,False
163,2,1020,SPACE5-1,23.502,22.564,38.85,20.0,True,0.258,6.38,False
164,2,1035,SPACE1-1,21.174,20.834,36.65,20.0,True,-0.194,5.78,False
164,2,1035,SPACE2-1,20.913,20.959,32.06,20.0,True,-0.236,6.15,False
164,2,1035,SPACE3-1,21.254,20.877,37.06,20.0,True,-0.178,5.66,False
164,2,1035,SPACE4-1,20.819,20.943,31.62,20.0,True,-0.25,6.3,False
164,2,1035,SPACE5-1,23.37,22.506,39.33,20.0,True,0.24,6.2,False
165,2,1050,SPACE1-1,21.059,20.715,36.64,20.0,True,-0.218,5.99,False
165,2,1050,SPACE2-1,20.803,20.833,32.13,20.0,True,-0.26,6.4,False
165,2,1050,SPACE3-1,21.148,20.768,37.03,20.0,True,-0.201,5.84,False
165,2,1050,SPACE4-1,20.706,20.812,31.71,20.0,True,-0.275,6.57,False
165,2,1050,SPACE5-1,23.313,22.442,39.61,20.0,True,0.229,6.09,False
166,2,1065,SPACE1-1,21.01,20.618,36.57,20.0,True,-0.234,6.14,False
166,2,1065,SPACE2-1,20.747,20.73,32.16,20.0,True,-0.277,6.59,False
166,2,1065,SPACE3-1,21.107,20.678,36.96,20.0,True,-0.215,5.96,False
166,2,1065,SPACE4-1,20.65,20.705,31.75,20.0,True,-0.292,6.77,False
166,2,1065,SPACE5-1,23.316,22.395,39.81,20.0,True,0.226,6.06,False
167,2,1080,SPACE1-1,20.993,20.543,36.53,20.0,True,-0.244,6.23,False
167,2,1080,SPACE2-1,20.717,20.647,32.18,20.0,True,-0.288,6.72,False
167,2,1080,SPACE3-1,21.097,20.61,36.91,20.0,True,-0.223,6.03,False
167,2,1080,SPACE4-1,20.618,20.62,31.77,20.0,True,-0.304,6.92,False
167,2,1080,SPACE5-1,23.351,22.366,40.02,20.0,True,0.228,6.08,False
168,2,1095,SPACE1-1,20.993,20.487,36.52,20.0,True,-0.249,6.29,False
168,2,1095,SPACE2-1,20.703,20.582,32.18,20.0,True,-0.296,6.82,False
168,2,1095,SPACE3-1,21.103,20.559,36.91,20.0,True,-0.227,6.07,False
168,2,1095,SPACE4-1,20.597,20.554,31.78,20.0,True,-0.313,7.03,False
168,2,1095,SPACE5-1,23.4,22.349,40.29,20.0,True,0.234,6.14,False
169,2,1118,SPACE1-1,20.51,20.281,36.98,20.0,True,-0.321,7.15,False
169,2,1118,SPACE2-1,20.241,20.379,32.42,20.0,True,-0.366,7.79,False
169,2,1118,SPACE3-1,20.623,20.354,37.38,20.0,True,-0.299,6.86,False
169,2,1118,SPACE4-1,20.151,20.347,31.96,20.0,True,-0.382,8.03,False
169,2,1118,SPACE5-1,22.958,22.177,40.97,20.0,True,0.17,5.6,False
170,2,1132,SPACE1-1,20.134,20.079,36.28,20.0,True,-0.387,8.13,False
170,2,1132,SPACE2-1,20.009,20.166,31.61,20.0,True,-0.417,8.63,False
170,2,1132,SPACE3-1,20.227,20.155,36.73,20.0,True,-0.367,7.81,False
170,2,1132,SPACE4-1,20.007,20.136,31.07,20.0,True,-0.423,8.74,False
170,2,1132,SPACE5-1,22.502,21.967,40.69,20.0,True,0.095,5.19,False
171,2,1140,SPACE1-1,20.005,19.923,35.63,20.0,True,-0.421,8.69,False
171,2,1140,SPACE2-1,20.0,20.025,31.02,20.0,True,-0.435,8.95,False
171,2,1140,SPACE3-1,20.062,19.995,36.13,20.0,True,-0.405,8.41,False
171,2,1140,SPACE4-1,20.0,20.009,30.54,20.0,True,-0.439,9.02,False
171,2,1140,SPACE5-1,22.239,21.794,40.24,20.0,True,0.044,5.04,False
172,2,1155,SPACE1-1,20.001,19.809,34.73,20.0,True,-0.437,8.98,False
172,2,1155,SPACE2-1,20.001,19.928,30.54,20.0,True,-0.447,9.17,False
172,2,1155,SPACE3-1,20.004,19.874,35.32,20.0,True,-0.427,8.81,False
172,2,1155,SPACE4-1,20.001,19.918,30.14,20.0,True,-0.45,9.23,False
172,2,1155,SPACE5-1,22.095,21.664,39.49,20.0,True,0.01,5.0,False
173,2,1178,SPACE1-1,20.001,19.569,33.12,16.0,False,0.0,5.0,False
173,2,1178,SPACE2-1,20.001,19.706,29.36,16.0,False,0.0,5.0,False
173,2,1178,SPACE3-1,20.001,19.619,33.66,16.0,False,0.0,5.0,False
173,2,1178,SPACE4-1,20.0,19.699,29.01,16.0,False,0.0,5.0,False
173,2,1178,SPACE5-1,21.642,21.405,38.88,16.0,False,0.0,5.0,False
174,2,1192,SPACE1-1,19.554,19.471,32.68,16.0,False,0.0,5.0,False
174,2,1192,SPACE2-1,19.49,19.603,29.44,16.0,False,0.0,5.0,False
174,2,1192,SPACE3-1,19.588,19.51,33.08,16.0,False,0.0,5.0,False
174,2,1192,SPACE4-1,19.46,19.599,29.23,16.0,False,0.0,5.0,False
174,2,1192,SPACE5-1,21.162,21.098,37.66,16.0,False,0.0,5.0,False
175,2,1208,SPACE1-1,19.172,19.247,32.04,16.0,False,0.0,5.0,False
175,2,1208,SPACE2-1,19.091,19.369,29.31,16.0,False,0.0,5.0,False
175,2,1208,SPACE3-1,19.223,19.291,32.37,16.0,False,0.0,5.0,False
175,2,1208,SPACE4-1,19.044,19.358,29.19,16.0,False,0.0,5.0,False
175,2,1208,SPACE5-1,20.887,20.932,36.25,16.0,False,0.0,5.0,False
176,2,1215,SPACE1-1,18.971,19.069,31.55,16.0,False,0.0,5.0,False
176,2,1215,SPACE2-1,18.893,19.178,29.19,16.0,False,0.0,5.0,False
176,2,1215,SPACE3-1,19.024,19.114,31.84,16.0,False,0.0,5.0,False
176,2,1215,SPACE4-1,18.843,19.163,29.12,16.0,False,0.0,5.0,False
176,2,1215,SPACE5-1,20.688,20.747,35.31,16.0,False,0.0,5.0,False
177,2,1230,SPACE1-1,18.921,18.907,31.52,16.0,False,0.0,5.0,False
177,2,1230,SPACE2-1,19.011,19.009,29.86,16.0,False,0.0,5.0,False
177,2,1230,SPACE3-1,18.962,18.952,31.74,16.0,False,0.0,5.0,False
177,2,1230,SPACE4-1,18.996,18.991,29.88,16.0,False,0.0,5.0,False
177,2,1230,SPACE5-1,20.497,20.613,34.56,16.0,False,0.0,5.0,False
178,2,1245,SPACE1-1,18.851,18.796,31.9,16.0,False,0.0,5.0,False
178,2,1245,SPACE2-1,19.033,18.922,30.96,16.0,False,0.0,5.0,False
178,2,1245,SPACE3-1,18.885,18.838,32.05,16.0,False,0.0,5.0,False
178,2,1245,SPACE4-1,19.036,18.91,31.05,16.0,False,0.0,5.0,False
178,2,1245,SPACE5-1,20.339,20.458,34.07,16.0,False,0.0,5.0,False
179,2,1260,SPACE1-1,18.751,18.704,32.3,16.0,False,0.0,5.0,False
179,2,1260,SPACE2-1,18.954,18.86,31.8,16.0,False,0.0,5.0,False
179,2,1260,SPACE3-1,18.782,18.743,32.39,16.0,False,0.0,5.0,False
179,2,1260,SPACE4-1,18.96,18.854,31.91,16.0,False,0.0,5.0,False
179,2,1260,SPACE5-1,20.224,20.358,33.61,16.0,False,0.0,5.0,False
180,2,1275,SPACE1-1,18.654,18.62,32.57,16.0,False,0.0,5.0,False
180,2,1275,SPACE2-1,18.854,18.784,32.26,16.0,False,0.0,5.0,False
180,2,1275,SPACE3-1,18.683,18.656,32.62,16.0,False,0.0,5.0,False
180,2,1275,SPACE4-1,18.86,18.78,32.34,16.0,False,0.0,5.0,False
180,2,1275,SPACE5-1,20.118,20.244,33.19,16.0,False,0.0,5.0,False
181,2,1290,SPACE1-1,18.555,18.498,32.82,16.0,False,0.0,5.0,False
181,2,1290,SPACE2-1,18.756,18.67,32.56,16.0,False,0.0,5.0,False
181,2,1290,SPACE3-1,18.583,18.532,32.84,16.0,False,0.0,5.0,False
181,2,1290,SPACE4-1,18.763,18.669,32.61,16.0,False,0.0,5.0,False
181,2,1290,SPACE5-1,20.003,20.125,32.89,16.0,False,0.0,5.0,False
182,2,1305,SPACE1-1,18.468,18.411,33.06,16.0,False,0.0,5.0,False
182,2,1305,SPACE2-1,18.667,18.599,32.84,16.0,False,0.0,5.0,False
182,2,1305,SPACE3-1,18.494,18.443,33.06,16.0,False,0.0,5.0,False
182,2,1305,SPACE4-1,18.675,18.599,32.87,16.0,False,0.0,5.0,False
182,2,1305,SPACE5-1,19.9,20.025,32.66,16.0,False,0.0,5.0,False
183,2,1320,SPACE1-1,18.395,18.336,33.29,16.0,False,0.0,5.0,False
183,2,1320,SPACE2-1,18.589,18.526,33.11,16.0,False,0.0,5.0,False
183,2,1320,SPACE3-1,18.424,18.375,33.26,16.0,False,0.0,5.0,False
183,2,1320,SPACE4-1,18.596,18.527,33.13,16.0,False,0.0,5.0,False
183,2,1320,SPACE5-1,19.815,19.937,32.49,16.0,False,0.0,5.0,False
184,2,1335,SPACE1-1,18.337,18.281,33.48,16.0,False,0.0,5.0,False
184,2,1335,SPACE2-1,18.52,18.46,33.33,16.0,False,0.0,5.0,False
184,2,1335,SPACE3-1,18.362,18.302,33.45,16.0,False,0.0,5.0,False
184,2,1335,SPACE4-1,18.527,18.462,33.36,16.0,False,0.0,5.0,False
184,2,1335,SPACE5-1,19.743,19.86,32.34,16.0,False,0.0,5.0,False
185,2,1350,SPACE1-1,18.283,18.212,33.65,16.0,False,0.0,5.0,False
185,2,1350,SPACE2-1,18.457,18.389,33.51,16.0,False,0.0,5.0,False
185,2,1350,SPACE3-1,18.304,18.239,33.61,16.0,False,0.0,5.0,False
185,2,1350,SPACE4-1,18.463,18.39,33.52,16.0,False,0.0,5.0,False
185,2,1350,SPACE5-1,19.69,19.793,32.21,16.0,False,0.0,5.0,False
186,2,1365,SPACE1-1,18.23,18.146,33.79,16.0,False,0.0,5.0,False
186,2,1365,SPACE2-1,18.399,18.321,33.64,16.0,False,0.0,5.0,False
186,2,1365,SPACE3-1,18.252,18.172,33.75,16.0,False,0.0,5.0,False
186,2,1365,SPACE4-1,18.404,18.323,33.65,16.0,False,0.0,5.0,False
186,2,1365,SPACE5-1,19.653,19.736,32.08,16.0,False,0.0,5.0,False
187,2,1380,SPACE1-1,18.184,18.085,33.92,16.0,False,0.0,5.0,False
187,2,1380,SPACE2-1,18.346,18.259,33.75,16.0,False,0.0,5.0,False
187,2,1380,SPACE3-1,18.205,18.111,33.87,16.0,False,0.0,5.0,False
187,2,1380,SPACE4-1,18.351,18.261,33.76,16.0,False,0.0,5.0,False
187,2,1380,SPACE5-1,19.626,19.688,31.97,16.0,False,0.0,5.0,False
188,2,1395,SPACE1-1,18.143,18.028,34.04,16.0,False,0.0,5.0,False
188,2,1395,SPACE2-1,18.299,18.2,33.85,16.0,False,0.0,5.0,False
188,2,1395,SPACE3-1,18.165,18.054,33.99,16.0,False,0.0,5.0,False
188,2,1395,SPACE4-1,18.303,18.202,33.86,16.0,False,0.0,5.0,False
188,2,1395,SPACE5-1,19.609,19.648,31.89,16.0,False,0.0,5.0,False
189,2,1410,SPACE1-1,18.085,17.981,34.19,16.0,False,0.0,5.0,False
189,2,1410,SPACE2-1,18.237,18.151,33.99,16.0,False,0.0,5.0,False
189,2,1410,SPACE3-1,18.106,18.006,34.14,16.0,False,0.0,5.0,False
189,2,1410,SPACE4-1,18.24,18.153,33.99,16.0,False,0.0,5.0,False
189,2,1410,SPACE5-1,19.564,19.614,31.88,16.0,False,0.0,5.0,False
190,2,1425,SPACE1-1,18.015,17.931,34.34,16.0,False,0.0,5.0,False
190,2,1425,SPACE2-1,18.165,18.101,34.12,16.0,False,0.0,5.0,False
190,2,1425,SPACE3-1,18.036,17.957,34.29,16.0,False,0.0,5.0,False
190,2,1425,SPACE4-1,18.167,18.102,34.12,16.0,False,0.0,5.0,False
190,2,1425,SPACE5-1,19.5,19.576,31.9,16.0,False,0.0,5.0,False
191,2,0,SPACE1-1,17.942,17.879,34.47,16.0,False,0.0,5.0,False
191,2,0,SPACE2-1,18.093,18.05,34.23,16.0,False,0.0,5.0,False
191,2,0,SPACE3-1,17.963,17.905,34.42,16.0,False,0.0,5.0,False
191,2,0,SPACE4-1,18.095,18.051,34.23,16.0,False,0.0,5.0,False
191,2,0,SPACE5-1,19.429,19.534,31.92,16.0,False,0.0,5.0,False
192,3,15,SPACE1-1,17.869,17.826,34.59,16.0,False,0.0,5.0,False
192,3,15,SPACE2-1,18.021,17.997,34.34,16.0,False,0.0,5.0,False
192,3,15,SPACE3-1,17.891,17.852,34.53,16.0,False,0.0,5.0,False
192,3,15,SPACE4-1,18.023,17.999,34.34,16.0,False,0.0,5.0,False
192,3,15,SPACE5-1,19.359,19.491,31.93,16.0,False,0.0,5.0,False
193,3,30,SPACE1-1,17.812,17.778,34.67,16.0,False,0.0,5.0,False
193,3,30,SPACE2-1,17.962,17.947,34.42,16.0,False,0.0,5.0,False
193,3,30,SPACE3-1,17.833,17.803,34.62,16.0,False,0.0,5.0,False
193,3,30,SPACE4-1,17.963,17.948,34.43,16.0,False,0.0,5.0,False
193,3,30,SPACE5-1,19.304,19.446,31.92,16.0,False,0.0,5.0,False
194,3,45,SPACE1-1,17.765,17.734,34.73,16.0,False,0.0,5.0,False
194,3,45,SPACE2-1,17.91,17.9,34.5,16.0,False,0.0,5.0,False
194,3,45,SPACE3-1,17.785,17.759,34.68,16.0,False,0.0,5.0,False
194,3,45,SPACE4-1,17.911,17.901,34.5,16.0,False,0.0,5.0,False
194,3,45,SPACE5-1,19.26,19.406,31.89,16.0,False,0.0,5.0,False
195,3,60,SPACE1-1,17.721,17.694,34.78,16.0,False,0.0,5.0,False
195,3,60,SPACE2-1,17.862,17.857,34.56,16.0,False,0.0,5.0,False
195,3,60,SPACE3-1,17.742,17.719,34.73,16.0,False,0.0,5.0,False
195,3,60,SPACE4-1,17.862,17.858,34.57,16.0,False,0.0,5.0,False
195,3,60,SPACE5-1,19.221,19.37,31.87,16.0,False,0.0,5.0,False
196,3,75,SPACE1-1,17.681,17.657,34.83,16.0,False,0.0,5.0,False
196,3,75,SPACE2-1,17.816,17.817,34.61,16.0,False,0.0,5.0,False
196,3,75,SPACE3-1,17.701,17.682,34.77,16.0,False,0.0,5.0,False
196,3,75,SPACE4-1,17.816,17.817,34.62,16.0,False,0.0,5.0,False
196,3,75,SPACE5-1,19.185,19.337,31.85,16.0,False,0.0,5.0,False
197,3,90,SPACE1-1,17.632,17.62,34.89,16.0,False,0.0,5.0,False
197,3,90,SPACE2-1,17.764,17.777,34.68,16.0,False,0.0,5.0,False
197,3,90,SPACE3-1,17.653,17.646,34.83,16.0,False,0.0,5.0,False
197,3,90,SPACE4-1,17.762,17.777,34.69,16.0,False,0.0,5.0,False
197,3,90,SPACE5-1,19.139,19.306,31.86,16.0,False,0.0,5.0,False
198,3,105,SPACE1-1,17.578,17.582,34.94,16.0,False,0.0,5.0,False
198,3,105,SPACE2-1,17.708,17.738,34.74,16.0,False,0.0,5.0,False
198,3,105,SPACE3-1,17.6,17.608,34.89,16.0,False,0.0,5.0,False
198,3,105,SPACE4-1,17.706,17.738,34.75,16.0,False,0.0,5.0,False
198,3,105,SPACE5-1,19.086,19.274,31.87,16.0,False,0.0,5.0,False
199,3,120,SPACE1-1,17.525,17.544,34.99,16.0,False,0.0,5.0,False
199,3,120,SPACE2-1,17.652,17.698,34.79,16.0,False,0.0,5.0,False
199,3,120,SPACE3-1,17.546,17.57,34.93,16.0,False,0.0,5.0,False
199,3,120,SPACE4-1,17.65,17.698,34.8,16.0,False,0.0,5.0,False
199,3,120,SPACE5-1,19.032,19.241,31.87,16.0,False,0.0,5.0,False
200,3,135,SPACE1-1,17.472,17.506,35.02,16.0,False,0.0,5.0,False
200,3,135,SPACE2-1,17.598,17.659,34.83,16.0,False,0.0,5.0,False
200,3,135,SPACE3-1,17.493,17.532,34.96,16.0,False,0.0,5.0,False
200,3,135,SPACE4-1,17.595,17.658,34.84,16.0,False,0.0,5.0,False
200,3,135,SPACE5-1,18.978,19.207,31.87,16.0,False,0.0,5.0,False
201,3,150,SPACE1-1,17.42,17.472,35.04,16.0,False,0.0,5.0,False
201,3,150,SPACE2-1,17.544,17.622,34.86,16.0,False,0.0,5.0,False
201,3,150,SPACE3-1,17.44,17.497,34.98,16.0,False,0.0,5.0,False
201,3,150,SPACE4-1,17.541,17.621,34.88,16.0,False,0.0,5.0,False
201,3,150,SPACE5-1,18.922,19.173,31.86,16.0,False,0.0,5.0,False
202,3,165,SPACE1-1,17.369,17.439,35.04,16.0,False,0.0,5.0,False
202,3,165,SPACE2-1,17.491,17.587,34.88,16.0,False,0.0,5.0,False
202,3,165,SPACE3-1,17.388,17.464,34.99,16.0,False,0.0,5.0,False
202,3,165,SPACE4-1,17.488,17.586,34.9,16.0,False,0.0,5.0,False
202,3,165,SPACE5-1,18.864,19.139,31.85,16.0,False,0.0,5.0,False
203,3,180,SPACE1-1,17.319,17.406,35.03,16.0,False,0.0,5.0,False
203,3,180,SPACE2-1,17.44,17.553,34.88,16.0,False,0.0,5.0,False
203,3,180,SPACE3-1,17.339,17.432,34.98,16.0,False,0.0,5.0,False
203,3,180,SPACE4-1,17.437,17.552,34.9,16.0,False,0.0,5.0,False
203,3,180,SPACE5-1,18.807,19.105,31.82,16.0,False,0.0,5.0,False
204,3,195,SPACE1-1,17.272,17.376,35.01,16.0,False,0.0,5.0,False
204,3,195,SPACE2-1,17.391,17.52,34.87,16.0,False,0.0,5.0,False
204,3,195,SPACE3-1,17.29,17.401,34.95,16.0,False,0.0,5.0,False
204,3,195,SPACE4-1,17.387,17.519,34.9,16.0,False,0.0,5.0,False
204,3,195,SPACE5-1,18.75,19.07,31.79,16.0,False,0.0,5.0,False
205,3,210,SPACE1-1,17.235,17.341,34.94,16.0,False,0.0,5.0,False
205,3,210,SPACE2-1,17.352,17.484,34.82,16.0,False,0.0,5.0,False
205,3,210,SPACE3-1,17.254,17.366,34.89,16.0,False,0.0,5.0,False
205,3,210,SPACE4-1,17.348,17.483,34.85,16.0,False,0.0,5.0,False
205,3,210,SPACE5-1,18.711,19.036,31.71,16.0,False,0.0,5.0,False
206,3,225,SPACE1-1,17.206,17.308,34.85,16.0,False,0.0,5.0,False
