step,day,day_of_week,minute_of_day,outdoor_temp_c,site_kwh_step,hvac_kwh_step,elec_kwh_step,gas_kwh_step,cost_step,carbon_g_step,price_per_kwh,is_peak,occupied_zones,mean_zone_temp_c,min_zone_temp_c,worst_pmv,zones_pmv_violation,zones_band_violation,mode,reference_mode,mode_agrees,agent_ran,latency_s,state_injected,comfort_enforced_zones,reason
396,5,7,195,-7.62,0.0,0.17596,0.0,0.0,0.0,0.0,0.08,False,0,17.085,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
397,5,7,210,-8.05,0.0,0.20597,0.0,0.0,0.0,0.0,0.08,False,0,17.084,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
398,5,7,225,-8.48,0.0,0.24931,0.0,0.0,0.0,0.0,0.08,False,0,17.08,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
399,5,7,240,-8.9,0.0,0.3016,0.0,0.0,0.0,0.0,0.08,False,0,17.075,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
400,5,7,255,-9.73,0.0,0.38321,0.0,0.0,0.0,0.0,0.08,False,0,17.07,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
401,5,7,270,-10.55,0.0,0.47343,0.0,0.0,0.0,0.0,0.08,False,0,17.063,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
402,5,7,285,-11.37,0.0,0.57083,0.0,0.0,0.0,0.0,0.08,False,0,17.052,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
403,5,7,300,-12.2,0.0,0.6732,0.0,0.0,0.0,0.0,0.08,False,0,17.042,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
404,5,7,315,-12.75,0.0,0.73369,0.0,0.0,0.0,0.0,0.08,False,0,17.03,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
405,5,7,330,-13.3,0.0,0.79056,0.0,0.0,0.0,0.0,0.08,False,0,17.022,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
406,5,7,345,-13.85,0.0,0.84288,0.0,0.0,0.0,0.0,0.08,False,0,17.017,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
407,5,7,360,-14.4,0.0,0.89198,0.0,0.0,0.0,0.0,0.08,False,0,17.013,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
408,5,7,375,-14.55,0.0,0.92848,0.0,0.0,0.0,0.0,0.08,False,0,17.009,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
409,5,7,390,-14.7,0.0,0.96187,0.0,0.0,0.0,0.0,0.08,False,0,17.006,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
410,5,7,405,-14.85,0.0,0.9945,0.0,0.0,0.0,0.0,0.08,False,0,17.002,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
411,5,7,420,-15.0,0.0,1.02351,0.0,0.0,0.0,0.0,0.15,False,0,16.999,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
412,5,7,435,-14.72,0.0,1.05067,0.0,0.0,0.0,0.0,0.15,False,0,16.996,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
413,5,7,450,-14.45,0.0,0.99426,0.0,0.0,0.0,0.0,0.15,False,0,16.991,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
414,5,7,465,-14.18,0.0,0.93852,0.0,0.0,0.0,0.0,0.15,False,0,16.985,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
415,5,7,480,-13.9,0.0,0.91145,0.0,0.0,0.0,0.0,0.15,False,0,16.985,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
416,5,7,495,-13.9,0.0,0.88685,0.0,0.0,0.0,0.0,0.15,False,0,17.03,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
417,5,7,518,-13.9,0.0,0.83088,0.0,0.0,0.0,0.0,0.15,False,0,17.106,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
418,5,7,532,-13.9,0.0,0.77468,0.0,0.0,0.0,0.0,0.15,False,0,17.204,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
419,5,7,548,-13.9,0.0,0.713,0.0,0.0,0.0,0.0,0.15,False,0,17.299,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
420,5,7,562,-13.35,0.0,0.62171,0.0,0.0,0.0,0.0,0.15,False,0,17.396,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
421,5,7,578,-12.8,0.0,0.53929,0.0,0.0,0.0,0.0,0.15,False,0,17.496,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
422,5,7,592,-12.25,0.0,0.48137,0.0,0.0,0.0,0.0,0.15,False,0,17.61,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
423,5,7,608,-11.7,0.0,0.42709,0.0,0.0,0.0,0.0,0.15,False,0,17.733,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
424,5,7,622,-11.12,0.0,0.37771,0.0,0.0,0.0,0.0,0.15,False,0,17.86,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
425,5,7,638,-10.55,0.0,0.33447,0.0,0.0,0.0,0.0,0.15,False,0,17.979,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
426,5,7,645,-9.98,0.0,0.30567,0.0,0.0,0.0,0.0,0.15,False,0,18.092,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
427,5,7,660,-9.4,0.0,0.24457,0.0,0.0,0.0,0.0,0.15,False,0,18.189,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
428,5,7,682,-9.0,0.0,0.21137,0.0,0.0,0.0,0.0,0.15,False,0,18.278,16.704,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
429,5,7,698,-8.6,0.0,0.18221,0.0,0.0,0.0,0.0,0.15,False,0,18.362,16.726,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
430,5,7,712,-8.2,0.0,0.15362,0.0,0.0,0.0,0.0,0.15,False,0,18.434,16.762,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
431,5,7,728,-7.8,0.0,0.12753,0.0,0.0,0.0,0.0,0.15,False,0,18.492,16.795,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
432,5,7,742,-7.52,0.0,0.10604,0.0,0.0,0.0,0.0,0.15,False,0,18.538,16.828,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
433,5,7,758,-7.25,0.0,0.09825,0.0,0.0,0.0,0.0,0.15,False,0,18.584,16.868,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
434,5,7,772,-6.98,0.0,0.09427,0.0,0.0,0.0,0.0,0.15,False,0,18.629,16.914,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
435,5,7,788,-6.7,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.663,16.958,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
436,5,7,795,-6.43,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.693,17.005,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
437,5,7,810,-6.15,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.733,17.064,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
438,5,7,825,-5.87,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.779,17.132,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
439,5,7,840,-5.6,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.828,17.196,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
440,5,7,855,-5.17,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.879,17.261,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
441,5,7,870,-4.75,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.912,17.306,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
442,5,7,885,-4.32,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.933,17.337,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
443,5,7,900,-3.9,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.922,17.344,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
444,5,7,915,-3.75,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.882,17.336,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
445,5,7,930,-3.6,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.819,17.319,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
446,5,7,952,-3.45,0.0,0.09409,0.0,0.0,0.0,0.0,0.15,False,0,18.724,17.293,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
447,5,7,968,-3.3,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,18.619,17.258,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
448,5,7,982,-3.57,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,18.519,17.216,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
449,5,7,998,-3.85,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,18.407,17.174,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
450,5,7,1012,-4.12,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,18.234,17.116,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
451,5,7,1028,-4.4,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,18.081,17.063,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
452,5,7,1042,-4.55,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,17.967,17.022,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
453,5,7,1050,-4.7,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,17.859,16.982,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
454,5,7,1065,-4.85,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,17.763,16.943,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
455,5,7,1080,-5.0,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,17.675,16.903,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
456,5,7,1095,-5.15,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,17.592,16.865,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
457,5,7,1110,-5.3,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,17.513,16.823,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
458,5,7,1125,-5.45,0.0,0.09409,0.0,0.0,0.0,0.0,0.32,True,0,17.437,16.78,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
459,5,7,1140,-5.6,0.0,0.09533,0.0,0.0,0.0,0.0,0.32,True,0,17.365,16.737,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
460,5,7,1155,-5.87,0.0,0.10161,0.0,0.0,0.0,0.0,0.32,True,0,17.298,16.702,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
461,5,7,1170,-6.15,0.0,0.10489,0.0,0.0,0.0,0.0,0.32,True,0,17.242,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
462,5,7,1185,-6.43,0.0,0.10923,0.0,0.0,0.0,0.0,0.32,True,0,17.191,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
463,5,7,1200,-6.7,0.0,0.11399,0.0,0.0,0.0,0.0,0.32,True,0,17.142,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
464,5,7,1215,-6.98,0.0,0.12677,0.0,0.0,0.0,0.0,0.32,True,0,17.096,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
465,5,7,1230,-7.25,0.0,0.15578,0.0,0.0,0.0,0.0,0.32,True,0,17.065,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
466,5,7,1245,-7.52,0.0,0.18732,0.0,0.0,0.0,0.0,0.32,True,0,17.053,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
467,5,7,1260,-7.8,0.0,0.22428,0.0,0.0,0.0,0.0,0.15,False,0,17.047,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
468,5,7,1275,-8.07,0.0,0.2537,0.0,0.0,0.0,0.0,0.15,False,0,17.041,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
469,5,7,1290,-8.35,0.0,0.28317,0.0,0.0,0.0,0.0,0.15,False,0,17.039,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
470,5,7,1305,-8.62,0.0,0.31936,0.0,0.0,0.0,0.0,0.15,False,0,17.039,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
471,5,7,1320,-8.9,0.0,0.36064,0.0,0.0,0.0,0.0,0.08,False,0,17.039,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
472,5,7,1335,-8.9,0.0,0.40426,0.0,0.0,0.0,0.0,0.08,False,0,17.041,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
473,5,7,1350,-8.9,0.0,0.44812,0.0,0.0,0.0,0.0,0.08,False,0,17.04,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
474,5,7,1365,-8.9,0.0,0.48524,0.0,0.0,0.0,0.0,0.08,False,0,17.039,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
475,5,7,1380,-8.9,0.0,0.52007,0.0,0.0,0.0,0.0,0.08,False,0,17.037,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
476,5,7,1395,-9.18,0.0,0.55856,0.0,0.0,0.0,0.0,0.08,False,0,17.035,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
477,5,7,1410,-9.45,0.0,0.59338,0.0,0.0,0.0,0.0,0.08,False,0,17.033,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
478,5,7,1425,-9.72,0.0,0.62418,0.0,0.0,0.0,0.0,0.08,False,0,17.031,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
479,5,7,0,-10.0,0.0,0.65107,0.0,0.0,0.0,0.0,0.08,False,0,17.028,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
480,6,1,15,-10.28,0.0,0.68508,0.0,0.0,0.0,0.0,0.08,False,0,17.025,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
481,6,1,30,-10.55,0.0,0.71662,0.0,0.0,0.0,0.0,0.08,False,0,17.022,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
482,6,1,45,-10.82,0.0,0.7477,0.0,0.0,0.0,0.0,0.08,False,0,17.018,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
483,6,1,60,-11.1,0.0,0.78066,0.0,0.0,0.0,0.0,0.08,False,0,17.012,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
484,6,1,75,-11.1,0.0,0.77983,0.0,0.0,0.0,0.0,0.08,False,0,17.008,16.698,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
485,6,1,90,-11.1,0.0,0.77724,0.0,0.0,0.0,0.0,0.08,False,0,17.007,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
486,6,1,105,-11.1,0.0,0.77331,0.0,0.0,0.0,0.0,0.08,False,0,17.008,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
487,6,1,120,-11.1,0.0,0.76874,0.0,0.0,0.0,0.0,0.08,False,0,17.01,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
488,6,1,135,-11.38,0.0,0.77894,0.0,0.0,0.0,0.0,0.08,False,0,17.013,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
489,6,1,150,-11.65,0.0,0.78964,0.0,0.0,0.0,0.0,0.08,False,0,17.014,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
490,6,1,165,-11.92,0.0,0.79986,0.0,0.0,0.0,0.0,0.08,False,0,17.016,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
491,6,1,180,-12.2,0.0,0.81165,0.0,0.0,0.0,0.0,0.08,False,0,17.016,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
492,6,1,195,-12.62,0.0,0.82781,0.0,0.0,0.0,0.0,0.08,False,0,17.016,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
493,6,1,210,-13.05,0.0,0.84468,0.0,0.0,0.0,0.0,0.08,False,0,17.017,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
494,6,1,225,-13.48,0.0,0.86181,0.0,0.0,0.0,0.0,0.08,False,0,17.018,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
495,6,1,240,-13.9,0.0,0.88012,0.0,0.0,0.0,0.0,0.08,False,0,17.018,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
496,6,1,255,-13.9,0.0,0.89293,0.0,0.0,0.0,0.0,0.08,False,0,17.018,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
497,6,1,270,-13.9,0.0,0.90423,0.0,0.0,0.0,0.0,0.08,False,0,17.018,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
498,6,1,285,-13.9,0.0,0.91648,0.0,0.0,0.0,0.0,0.08,False,0,17.017,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
499,6,1,300,-13.9,0.0,0.92692,0.0,0.0,0.0,0.0,0.08,False,0,17.017,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
500,6,1,315,-14.03,0.0,0.94063,0.0,0.0,0.0,0.0,0.08,False,0,17.015,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
501,6,1,330,-14.15,0.0,0.95637,0.0,0.0,0.0,0.0,0.08,False,0,17.014,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
502,6,1,345,-14.28,0.0,0.97012,0.0,0.0,0.0,0.0,0.08,False,0,17.013,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
503,6,1,360,-14.4,0.0,0.98407,0.0,0.0,0.0,0.0,0.08,False,0,17.012,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
504,6,1,375,-14.4,0.0,1.00731,0.0,0.0,0.0,0.0,0.08,False,0,17.011,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
505,6,1,390,-14.4,0.0,1.03131,0.0,0.0,0.0,0.0,0.08,False,0,17.007,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
506,6,1,405,-14.4,0.0,1.05702,0.0,0.0,0.0,0.0,0.08,False,0,17.003,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
507,6,1,420,-14.4,0.0,1.08197,0.0,0.0,0.0,0.0,0.15,False,0,16.997,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
508,6,1,435,-14.55,0.0,1.07662,0.0,0.0,0.0,0.0,0.15,False,0,16.992,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
509,6,1,450,-14.7,0.0,1.01061,0.0,0.0,0.0,0.0,0.15,False,0,16.991,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
510,6,1,465,-14.85,0.0,0.92931,0.0,0.0,0.0,0.0,0.15,False,0,16.994,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
511,6,1,480,-15.0,0.0,0.87538,0.0,0.0,0.0,0.0,0.15,False,0,17.011,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
512,6,1,502,-14.72,0.0,0.83327,0.0,0.0,0.0,0.0,0.15,False,0,17.083,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
513,6,1,518,-14.45,0.0,0.78914,0.0,0.0,0.0,0.0,0.15,False,0,17.174,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
514,6,1,532,-14.18,0.0,0.74643,0.0,0.0,0.0,0.0,0.15,False,0,17.264,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
515,6,1,548,-13.9,0.0,0.69924,0.0,0.0,0.0,0.0,0.15,False,0,17.35,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
516,6,1,562,-13.75,0.0,0.62244,0.0,0.0,0.0,0.0,0.15,False,0,17.428,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
517,6,1,578,-13.6,0.0,0.54731,0.0,0.0,0.0,0.0,0.15,False,0,17.516,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
518,6,1,592,-13.45,0.0,0.4863,0.0,0.0,0.0,0.0,0.15,False,0,17.619,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
519,6,1,608,-13.3,0.0,0.4322,0.0,0.0,0.0,0.0,0.15,False,0,17.723,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
520,6,1,615,-13.03,0.0,0.39528,0.0,0.0,0.0,0.0,0.15,False,0,17.822,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
521,6,1,630,-12.75,0.0,0.34746,0.0,0.0,0.0,0.0,0.15,False,0,17.899,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
522,6,1,645,-12.47,0.0,0.30816,0.0,0.0,0.0,0.0,0.15,False,0,17.963,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
523,6,1,660,-12.2,0.0,0.27898,0.0,0.0,0.0,0.0,0.15,False,0,17.998,16.707,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
524,6,1,675,-11.92,0.0,0.25538,0.0,0.0,0.0,0.0,0.15,False,0,17.994,16.736,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
525,6,1,690,-11.65,0.0,0.22015,0.0,0.0,0.0,0.0,0.15,False,0,17.968,16.776,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
526,6,1,712,-11.38,0.0,0.20912,0.0,0.0,0.0,0.0,0.15,False,0,17.904,16.81,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
527,6,1,720,-11.1,0.0,0.20731,0.0,0.0,0.0,0.0,0.15,False,0,17.857,16.851,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
528,6,1,735,-11.25,0.0,0.19605,0.0,0.0,0.0,0.0,0.15,False,0,17.837,16.898,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
529,6,1,750,-11.4,0.0,0.18476,0.0,0.0,0.0,0.0,0.15,False,0,17.839,16.952,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
530,6,1,765,-11.55,0.0,0.17461,0.0,0.0,0.0,0.0,0.15,False,0,17.852,17.011,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
531,6,1,780,-11.7,0.0,0.16505,0.0,0.0,0.0,0.0,0.15,False,0,17.848,17.053,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
532,6,1,795,-11.55,0.0,0.15663,0.0,0.0,0.0,0.0,0.15,False,0,17.827,17.078,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
533,6,1,810,-11.4,0.0,0.14948,0.0,0.0,0.0,0.0,0.15,False,0,17.776,17.069,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
534,6,1,825,-11.25,0.0,0.14359,0.0,0.0,0.0,0.0,0.15,False,0,17.7,17.037,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
535,6,1,840,-11.1,0.0,0.13968,0.0,0.0,0.0,0.0,0.15,False,0,17.646,17.008,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
536,6,1,855,-11.25,0.0,0.13674,0.0,0.0,0.0,0.0,0.15,False,0,17.606,16.986,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
537,6,1,870,-11.4,0.0,0.13469,0.0,0.0,0.0,0.0,0.15,False,0,17.594,16.978,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
538,6,1,885,-11.55,0.0,0.13355,0.0,0.0,0.0,0.0,0.15,False,0,17.611,16.98,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
539,6,1,900,-11.7,0.0,0.13138,0.0,0.0,0.0,0.0,0.15,False,0,17.626,16.974,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
540,6,1,915,-11.82,0.0,0.1302,0.0,0.0,0.0,0.0,0.15,False,0,17.631,16.959,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
541,6,1,930,-11.95,0.0,0.12918,0.0,0.0,0.0,0.0,0.15,False,0,17.624,16.924,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
542,6,1,945,-12.07,0.0,0.12848,0.0,0.0,0.0,0.0,0.15,False,0,17.611,16.878,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
543,6,1,960,-12.2,0.0,0.12835,0.0,0.0,0.0,0.0,0.32,True,0,17.589,16.821,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
544,6,1,975,-12.75,0.0,0.14048,0.0,0.0,0.0,0.0,0.32,True,0,17.556,16.755,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
545,6,1,990,-13.3,0.0,0.17389,0.0,0.0,0.0,0.0,0.32,True,0,17.488,16.702,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
546,6,1,1012,-13.85,0.0,0.20858,0.0,0.0,0.0,0.0,0.32,True,0,17.349,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
547,6,1,1028,-14.4,0.0,0.26755,0.0,0.0,0.0,0.0,0.32,True,0,17.21,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
548,6,1,1035,-14.7,0.0,0.31061,0.0,0.0,0.0,0.0,0.32,True,0,17.128,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
549,6,1,1050,-15.0,0.0,0.39581,0.0,0.0,0.0,0.0,0.32,True,0,17.088,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
550,6,1,1065,-15.3,0.0,0.48652,0.0,0.0,0.0,0.0,0.32,True,0,17.072,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
551,6,1,1080,-15.6,0.0,0.57385,0.0,0.0,0.0,0.0,0.32,True,0,17.068,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
552,6,1,1095,-16.0,0.0,0.69294,0.0,0.0,0.0,0.0,0.32,True,0,17.065,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
553,6,1,1110,-16.4,0.0,0.80705,0.0,0.0,0.0,0.0,0.32,True,0,17.057,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
554,6,1,1125,-16.8,0.0,0.9158,0.0,0.0,0.0,0.0,0.32,True,0,17.045,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
555,6,1,1140,-17.2,0.0,1.01792,0.0,0.0,0.0,0.0,0.32,True,0,17.033,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
556,6,1,1155,-17.2,0.0,1.05694,0.0,0.0,0.0,0.0,0.32,True,0,17.021,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
557,6,1,1170,-17.2,0.0,1.08846,0.0,0.0,0.0,0.0,0.32,True,0,17.013,16.7,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
558,6,1,1185,-17.2,0.0,1.11237,0.0,0.0,0.0,0.0,0.32,True,0,17.008,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
559,6,1,1200,-17.2,0.0,1.12985,0.0,0.0,0.0,0.0,0.32,True,0,17.006,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
560,6,1,1215,-17.62,0.0,1.13385,0.0,0.0,0.0,0.0,0.32,True,0,17.004,16.699,0.0,0,0,native,SETBACK,True,False,0.0,False,0,
